MinReturn,Iteration,LossAfter,Perplexity,MeanKL,Total cost,NumTrajs,StdReturn,MeanKLBefore,Entropy,AverageReturn,AveragePolicyStd,AverageDiscountedReturn,ExplainedVariance,MaxReturn,dLoss,LossBefore
-185.398296301,124,-832413.924328,2.76596501066,0.00903596891426,167.2324441901362,204,17.7821943921,0.0,1.01738958336,-132.470433465,0.669282557623,-93.817580845,0.835693240187,-88.1154166453,24379.5470916,-808034.377236
-169.030350545,125,-809476.191541,2.69361413772,0.00863472534456,164.02556382159827,204,16.8205803614,0.0,0.990883837485,-126.167670736,0.651775764479,-90.3035821388,0.82232088247,-83.3147099066,22661.550108,-786814.641433
-185.577648992,126,-1022642.22423,2.79809134752,0.0064786808063,165.63946856411604,204,18.5545537734,0.0,1.02893752314,-130.545865418,0.677056190629,-93.1042685402,0.817444270925,-89.3672857351,17707.8903776,-1004934.33386
-190.396796515,127,-1016856.57943,2.7865273428,0.0073419696484,169.13285290596286,204,19.0918285738,0.0,1.02479614058,-136.010298884,0.67425804003,-96.6167777782,0.824938621548,-90.5555491738,20380.4614158,-996476.118015
-173.263203811,128,-906250.843195,2.73955416991,0.00895690494508,163.6441505151461,204,17.2761550019,0.0,1.00779519545,-128.61307779,0.662891907352,-91.7185897716,0.83689677345,-82.8280909293,23918.6724252,-882332.17077
-186.269995398,129,-1089429.20306,2.78785945877,0.00735794174273,163.83154446985998,204,19.4780870271,0.0,1.02527408229,-129.600240334,0.674580373096,-92.753789969,0.819317958168,-82.3473565678,19097.9888115,-1070331.21425
-177.916811526,130,-854967.764824,2.77123653123,0.00948846114991,166.56854842828082,204,16.0551843774,0.0,1.01929362176,-131.800531653,0.670558111275,-93.8350518993,0.857681391541,-93.6254572665,24602.9582525,-830364.806571
-186.603186684,131,-1057782.18812,2.80928334728,0.00677101446666,166.59745813503181,204,18.9083877585,0.0,1.03292941426,-133.352213736,0.67976432692,-94.5388073965,0.823146237615,-85.82314259,17615.3167279,-1040166.87139
-209.425807516,132,-1406236.03205,2.83494404312,0.0078150669573,166.2730794390108,204,18.6571308068,0.0,1.04202219911,-132.806388344,0.685973464086,-93.9680144027,0.827609931905,-86.5761769701,17989.6386724,-1388246.39338
-187.68200621,133,-1209352.97239,2.81510151086,0.00745866720268,165.08155753412734,204,17.6797358476,0.0,1.03499832164,-130.304482795,0.681172152177,-92.2948939281,0.828021628501,-85.3595839842,18037.9982776,-1191314.97411
-173.446820659,134,-765339.423584,2.88961973042,0.00578483118008,166.63211798105823,203,15.6194548097,0.0,1.0611249123,-130.806746185,0.699203379754,-92.0221460738,0.854276031027,-88.1251816811,16517.1285383,-748822.295045
-189.011542625,135,-1006751.06365,2.83707381713,0.00922027628739,169.1345704985059,204,16.9213533972,0.0,1.04277317492,-132.371784045,0.686488807046,-93.0440519096,0.848970194955,-90.3505141558,24877.4280203,-981873.635626
-169.795461725,136,-791439.392234,2.87144711388,0.0070728487239,165.2005013814284,204,16.8267807396,0.0,1.05481612356,-128.825461132,0.694806138563,-91.124284247,0.830239772946,-88.1862911295,17610.9073283,-773828.484905
-225.285558475,137,-1635273.64442,2.91432473096,0.00643925830537,169.21518011597504,204,16.8277745398,0.0,1.06963813978,-133.423660176,0.705181266633,-93.6061052413,0.839514387773,-95.5377384841,14300.4865118,-1620973.1579
-223.729202975,138,-1773496.32673,2.88031417794,0.0087403107875,169.50916114654163,204,17.9503565309,0.0,1.05789937776,-131.731139587,0.696951708479,-93.1373618998,0.845783160244,-84.6717587781,19643.4089087,-1753852.91782
-187.174849246,139,-892221.104555,2.89366733297,0.00679388624558,169.07726051113414,204,14.9851791101,0.0,1.06252467101,-132.261746987,0.700182781077,-93.1410080165,0.870585652064,-89.4744964856,20603.4175795,-871617.686976
-171.985357606,140,-750987.813903,2.82460570061,0.00627864779783,166.51059586040637,204,16.4555229102,0.0,1.03836877985,-127.874952668,0.683471887857,-90.8140860373,0.845016050763,-88.2688272083,17641.5261123,-733346.287791
-168.039555522,141,-900658.970761,2.78783501787,0.00731593724613,166.73768269516088,204,17.0156180045,0.0,1.02526531535,-126.187059612,0.674574459113,-90.0793118067,0.827514347788,-86.6103883426,20170.1119439,-880488.858817
-182.360913857,142,-960943.008134,2.82889251993,0.00593956002738,170.37152306718718,204,19.7791388673,0.0,1.03988529935,-132.119775667,0.684509172635,-93.7869636015,0.80411402519,-85.1025834749,16157.2348368,-944785.773297
-178.474576731,143,-907072.223282,2.84665749106,0.00752748123929,172.60120997808139,204,18.2852021992,0.0,1.04614549585,-131.817292945,0.68880777557,-93.3541023395,0.824999105794,-86.7180243754,21479.2433418,-885592.97994
-183.242955804,144,-1058866.65742,2.76622196406,0.00848769287336,170.34805789857896,204,18.4203882682,0.0,1.01748247733,-128.662607394,0.669344732824,-92.1136709546,0.822449097006,-87.6183505587,22299.0465651,-1036567.61085
-173.467093588,145,-886490.502134,2.74404436727,0.00668437334393,171.64140128765675,204,14.147694327,0.0,1.00943287856,-129.487208885,0.663978403661,-91.4969496028,0.867199394073,-89.5230060676,18439.593009,-868050.909125
-190.431517009,146,-1049450.27934,2.75255274596,0.00928244186368,175.71401243566208,204,18.322775996,0.0,1.01252875236,-134.384269684,0.666037182217,-94.4751101724,0.79144344869,-88.2830486087,22683.1967312,-1026767.08261
-205.477017402,147,-1253193.1484,2.73911665484,0.00921494483565,178.82600355956592,204,17.0731376866,0.0,1.00763547968,-135.582635067,0.662786041513,-95.056114592,0.841412149751,-87.6344816451,23022.1353691,-1230171.01303
-166.131366219,148,-777746.478015,2.74385147101,0.0068305173745,174.59764988947933,204,14.0041602432,0.0,1.00936257976,-130.776101436,0.663931728413,-92.5157201242,0.87840440989,-86.0849934068,18651.327448,-759095.150567
-169.504532267,149,-767015.259141,2.75503051847,0.00990361143428,172.93974070385175,204,14.7881916201,0.0,1.01342852003,-129.613368333,0.666636730625,-91.884116679,0.868992230259,-86.1509306159,25609.0088249,-741406.250316
-166.549948551,150,-713250.645455,2.83805521239,0.00743606896123,173.59326781518666,204,14.4839040094,0.0,1.04311903323,-130.454134744,0.686726275967,-91.9263984801,0.873482496249,-88.8068726432,22267.4077715,-690983.237684
-177.706833746,151,-1072337.69467,2.88494436088,0.00662536219165,174.64739545981922,204,14.9781407353,0.0,1.05950561412,-131.867091026,0.6980720772,-93.3769570764,0.88202280924,-87.9358285564,18083.755638,-1054253.93903
-189.395782855,152,-1004490.15313,2.88019560008,0.00855842047182,175.6861784528203,204,17.4044999251,0.0,1.05785820854,-135.82266763,0.696923016108,-95.2155811602,0.852873089832,-87.5692163451,22379.5023369,-982110.650791
-194.52981663,153,-1348025.08157,2.82578032594,0.00861382687433,173.43002188046222,204,15.873729042,0.0,1.03878454803,-131.035077985,0.6837561128,-92.5183192255,0.870164849719,-87.4802225104,20965.9657331,-1327059.11584
-180.586072906,154,-1110044.72396,2.7817882039,0.00664541052699,173.05250610162074,203,15.1353530586,0.0,1.02309395973,-130.709811854,0.673111307157,-91.8966327008,0.861593032108,-88.1859227383,17119.2687515,-1092925.4552
-191.100894634,155,-1017308.29607,2.76885252442,0.00644034846902,174.9203246739897,202,15.8265948789,0.0,1.01843298326,-135.210854595,0.669981251421,-94.5111295537,0.867199520589,-89.5384388723,17914.0591802,-999394.236895
-166.270025069,156,-687730.074376,2.73808929707,0.00935550505034,171.11740685516892,204,14.0565800206,0.0,1.00726034031,-130.325470846,0.66253745101,-92.2309977155,0.875391519129,-81.0581535474,25463.9069804,-662266.167396
-183.271155336,157,-958896.939834,2.76976804679,0.00983921114823,169.82404725693183,204,18.0374015149,0.0,1.01876357907,-132.89175253,0.670202781032,-93.4244021511,0.843362372915,-87.1836034959,24264.3179751,-934632.621859
-179.403232496,158,-853541.039178,2.74954664835,0.00857856182753,175.0283145996859,204,15.5388583323,0.0,1.01143604294,-136.041598166,0.665309794599,-95.2714544283,0.877811771592,-90.0725595832,23675.4040291,-829865.635149
-192.42056071,159,-968883.403679,2.73077487784,0.00841430177085,174.38931858934225,204,17.6831328659,0.0,1.00458540696,-136.58321241,0.66076757569,-95.7789116628,0.855110804618,-87.8387978306,21009.0885503,-947874.315129
-179.00445468,160,-932536.537528,2.66334679405,0.00606324477018,175.28481540668037,204,16.3978953251,0.0,0.979583525182,-134.517413817,0.644451953401,-94.7560262018,0.86836685265,-89.529860949,16066.250463,-916470.287065
-208.157191469,161,-1563943.45781,2.6385462492,0.0072624468973,173.17175408613667,204,14.9271940677,0.0,0.970228102306,-130.897601284,0.638450947597,-92.5181792013,0.882542872374,-90.7849708593,16258.467533,-1547684.99028
-178.334232209,162,-879519.85923,2.66750579024,0.00839050098434,171.8065334736623,204,16.1445900691,0.0,0.981143874852,-131.821285117,0.645458308723,-92.8738334708,0.861626814139,-86.1630006753,23195.5222526,-856324.336977
-181.557085303,163,-1014887.3963,2.68590399443,0.0088543164591,172.9020851173384,204,18.2377823164,0.0,0.988017354508,-132.019137694,0.64991013552,-93.0867662558,0.846521362868,-80.916623271,22956.6627312,-991930.733574
-182.85266992,164,-1002637.45115,2.73832185782,0.00709814690212,171.33593398308992,204,16.6902692489,0.0,1.00734527212,-131.016500873,0.662593723904,-92.7368012267,0.866064370649,-89.3763484975,18966.4876295,-983670.963521
-160.40062029,165,-537934.358767,2.69351325492,0.00946585086224,171.15938215169768,204,12.4972082474,0.0,0.990846384203,-130.350578596,0.651751353795,-92.0760097911,0.895910962844,-88.5839489744,27318.92154,-510615.437227
-185.709387389,166,-1090568.41455,2.79287340638,0.00803949979477,175.27389955902606,203,17.6638607579,0.0,1.02707096062,-136.431707395,0.675793601632,-95.3544694364,0.852212430067,-89.6847599321,21444.1456269,-1069124.26892
-175.012498367,167,-856979.029515,2.82932030658,0.00794066082864,168.07977670111697,204,15.6770274252,0.0,1.04003650846,-131.034446812,0.684612684481,-92.74496779,0.849376992811,-90.3099449828,21208.4586206,-835770.570895
-184.96785804,168,-1034039.30486,2.86724731479,0.00751018123825,172.13084700561024,204,17.476607213,0.0,1.05335244575,-136.396414845,0.693789910134,-95.8659407769,0.854001115456,-88.9479009077,19626.3926697,-1014412.91219
-178.714053026,169,-896135.743619,2.90585402373,0.00852468868167,172.84169287123913,204,17.6043131895,0.0,1.06672733117,-137.683503736,0.703131603469,-96.3048158468,0.854011493215,-88.1503155875,22118.2437025,-874017.499917
-200.10480972,170,-1095953.94673,2.91410616154,0.00660197210597,176.62210983131533,204,17.0916087228,0.0,1.06956313866,-139.735552364,0.705128379233,-97.3809414908,0.863167301062,-97.3792349927,16941.1430085,-1079012.80372
-195.366736647,171,-1129849.24143,2.91248712734,0.00709459444103,174.99275902104276,204,18.7984672592,0.0,1.06900739909,-138.88931408,0.704736620356,-97.1353962251,0.826749011885,-93.6493309978,19311.9887832,-1110537.25264
-185.055028571,172,-897476.356682,2.89770781086,0.00667152966907,174.74738896316464,204,17.4919807681,0.0,1.06392001441,-136.563858363,0.701160458438,-95.9646728711,0.849086986226,-95.4899100118,17084.0023159,-880392.354366
-209.389224437,173,-1261090.12728,2.99766060261,0.00654510797693,175.23999407871864,204,19.1379872163,0.0,1.09783218534,-139.289934016,0.725346107875,-97.5939944621,0.836734414414,-93.4343796393,18385.3120014,-1242704.81528
-200.430519291,174,-1243230.72874,2.92924250493,0.00587944820969,176.65409778861184,204,18.0195062623,0.0,1.07474385886,-139.939077868,0.70879093121,-97.345572144,0.846937352349,-93.4933800121,13998.0901643,-1229232.63857
-194.059028787,175,-1185579.33947,2.92716737332,0.00882546505991,177.1662992362161,204,18.3438008534,0.0,1.07403518862,-139.651887292,0.708288810112,-96.8893025257,0.841959324197,-94.2456444413,22855.7755681,-1162723.56391
-173.1389223,176,-776001.051694,2.81611733655,0.00689425062648,172.3608668212562,204,17.5807311428,0.0,1.03535910524,-132.586416985,0.681417952256,-93.3735833746,0.836993168718,-86.2834531991,17490.3704171,-758510.681277
-197.393765409,177,-1155885.05426,2.8102643881,0.00977540666854,175.86174952372684,204,19.0387829352,0.0,1.03327856721,-138.030412196,0.68000171008,-96.0709965668,0.832080171113,-88.5775289734,23484.3880211,-1132400.66624
-208.024648201,178,-945712.646908,2.82171792862,0.00642640926446,175.4657322998069,204,19.5264302827,0.0,1.03734589401,-136.591765949,0.682773131577,-95.2758348693,0.815904405124,-93.2568439634,17702.7505527,-928009.896355
-189.415281617,179,-876326.760817,2.92882514134,0.00932320885898,172.0524608733986,204,18.0061682126,0.0,1.07460136697,-135.336937838,0.708689941441,-94.8050597669,0.83587931348,-90.970674056,24552.235218,-851774.525599
-194.308836426,180,-1212355.15258,2.92525038511,0.00945909657974,171.07240795135155,204,19.2791866125,0.0,1.07338007877,-131.255386687,0.707824955086,-92.9791010947,0.805486682521,-91.218025426,22991.0230053,-1189364.12957
-195.86405556,181,-1131551.09404,2.84520764269,0.00926527146221,170.34894554068066,204,18.5064820918,0.0,1.04563605004,-131.908940394,0.688456954708,-93.4398537979,0.81932681045,-90.5133278869,22987.6152413,-1108563.4788
-182.918023541,182,-1039939.18185,2.83043171313,0.00793631586267,168.2384967375564,204,18.3531280035,0.0,1.04042924883,-129.774683523,0.684881612329,-92.4887444811,0.819171744897,-88.4868822882,18240.144088,-1021699.03777
-178.702834318,183,-889185.926552,2.82990444756,0.00957358236872,172.60210840902675,204,17.2830386208,0.0,1.04024294697,-133.864074092,0.684754029497,-94.3327632825,0.83652939345,-87.13944771,25299.2158613,-863886.71069
-211.396469626,184,-1499092.29025,2.83570735804,0.00950062885396,174.82084161400334,204,21.3601781362,0.0,1.04229141507,-137.252799312,0.68615816395,-96.1725984807,0.814272784546,-88.0173209962,25564.118784,-1473528.17147
-176.999124142,185,-970755.627558,2.71041485551,0.00757766399267,170.43317346428458,204,20.5645828452,0.0,0.997101706391,-131.197627756,0.655841046336,-92.805792075,0.808118300153,-85.9219652397,21213.5857307,-949542.041827
-191.226221314,186,-1142191.49884,2.74274524419,0.00945527538843,172.73961801081,204,16.8052137952,0.0,1.00895933276,-132.82928191,0.663664053909,-93.5046674663,0.8472302202,-95.1720117054,24344.6039844,-1117846.89486
-173.163774262,187,-722585.092363,2.74479673801,0.00735822360528,172.24502115861844,204,15.6981490967,0.0,1.00970702414,-133.618206369,0.664160455355,-93.6776718446,0.861976383453,-88.6666339765,20319.8677719,-702265.224591
-206.926774726,188,-1195988.11873,2.76405664092,0.00873488797862,177.46694387543823,204,17.685350382,0.0,1.01669939807,-139.464114816,0.668820788016,-96.8271572527,0.846878196291,-87.9816384807,22794.0678705,-1173194.05086
-177.717673479,189,-828045.549359,2.69617788369,0.00689225957044,170.06363458812513,204,17.3109023254,0.0,0.991835171472,-131.391808479,0.65239611595,-92.8513826921,0.841674742981,-87.5483127662,19980.7612498,-808064.788109
-185.302767305,190,-1140110.92641,2.66002357439,0.00950113465964,164.24831816774352,204,20.4631068197,0.0,0.978334985307,-125.115184454,0.643647831533,-89.9981357194,0.793349130746,-83.9619416285,24068.7476206,-1116042.17878
-198.557117991,191,-1217515.14891,2.6292783584,0.00594494254283,169.83476178874463,204,19.8902727271,0.0,0.966709420096,-131.484716205,0.636208389344,-92.9095982089,0.813551434148,-90.2230902087,16083.4150695,-1201431.73384
-180.236047981,192,-922210.087636,2.55128554825,0.00664090372079,170.38175904181236,204,17.4948538028,0.0,0.936597368703,-130.493219135,0.617336412564,-91.6035271531,0.830915556433,-84.228998045,18904.4383738,-903305.649262
-181.455402957,193,-843982.29745,2.54639542321,0.00778281077454,167.84943051522313,204,18.1158431593,0.0,0.934678799625,-128.284959786,0.616153145465,-90.8301503935,0.811134373317,-85.6378943956,22837.122045,-821145.175405
-188.928783734,194,-1172132.80369,2.47623652611,0.00649751618685,170.97197957583404,204,18.1720858314,0.0,0.906739877766,-129.531607759,0.599176746302,-91.0462987435,0.82039958747,-86.7560864599,16914.5347287,-1155218.26896
-176.069138611,195,-921968.565998,2.5254483723,0.00727126396461,168.56794534359008,204,18.8267948603,0.0,0.926418620149,-128.225784906,0.61108457238,-91.1467079494,0.82437479672,-84.615369636,19007.2926455,-902961.273353
-241.532123067,196,-1960657.18179,2.60692744256,0.00740426792866,171.59921351525242,204,20.5673056585,0.0,0.958172302787,-133.082305909,0.630800122044,-93.485678522,0.792074381042,-81.7474973879,17009.5725521,-1943647.60924
-177.910152256,197,-1038816.6577,2.62217075075,0.00940675368029,168.14368078823594,204,19.1455443996,0.0,0.964002505551,-129.987535269,0.634488556371,-92.5276937603,0.811467291542,-85.4948179201,23833.8872643,-1014982.77044
-187.293511473,198,-940789.11669,2.65476180393,0.00981480712017,167.08787887608204,204,20.0311382848,0.0,0.976354934635,-129.542693855,0.642374637123,-92.4803728032,0.795870227758,-83.331558616,27513.8484523,-913275.268238
-160.557023116,199,-689668.811956,2.58780539789,0.00820964381162,164.0786369079676,204,16.2556817321,0.0,0.950810179796,-124.188096076,0.626173147041,-89.652742118,0.834157849527,-86.2871000469,23433.3612433,-666235.450713
-218.026863121,200,-1642018.90476,2.64070258722,0.00759908370715,165.6123345563015,204,20.4205900987,0.0,0.971045013275,-126.704140228,0.63897271827,-90.3945051221,0.786716160321,-80.2600783373,18251.2404795,-1623767.66428
-171.822128024,201,-867554.661115,2.5996674828,0.00805317214731,163.21279587487845,204,17.811436896,0.0,0.955383545619,-123.767377651,0.629043424323,-89.0139169873,0.813194754465,-85.1473312003,22726.5589673,-844828.102148
-202.05418233,202,-1394144.97791,2.58373664921,0.00786701693566,166.02405197354258,204,20.1181807184,0.0,0.949236664788,-125.843268346,0.625188628977,-90.3655329632,0.798600031853,-79.7082141749,19307.6847972,-1374837.29312
-192.910003631,203,-1369502.70394,2.59137642104,0.00803570619333,167.26646855137136,204,22.1228502014,0.0,0.952189171243,-128.076543321,0.6270372301,-91.577951003,0.79238372624,-86.5952355562,19816.4209979,-1349686.28294
-169.773156068,204,-831205.310698,2.53808783097,0.00686488928804,163.77403215035767,204,17.9845348498,0.0,0.931410975066,-121.008489667,0.614142951354,-87.1901473176,0.800173966501,-81.7780346566,20229.5268528,-810975.783845
-177.43375747,205,-865078.518905,2.55277086596,0.00999721738726,167.06197234531902,204,18.2726590463,0.0,0.937179383336,-123.464215277,0.617695815969,-88.6183337636,0.813248520294,-81.9205960958,26411.9427028,-838666.576202
-168.569393471,206,-734605.888366,2.57226776447,0.00791890177034,172.2689295125469,204,17.6410498491,0.0,0.94478790845,-128.973644002,0.622413494627,-90.0552715867,0.815885070354,-84.8895836477,22070.8942945,-712534.994072
-180.084984596,207,-937400.124559,2.61176157451,0.0062903089326,167.80293103261127,204,18.4522395794,0.0,0.960024926431,-123.756818939,0.631969840454,-87.8597164169,0.798564325876,-81.9784340338,16948.5016593,-920451.6229
-187.331141417,208,-1044725.1739,2.69875623301,0.00612972209169,167.9026429262268,204,18.1204120173,0.0,0.992791012436,-123.49641781,0.653020001002,-88.0676414161,0.795499242122,-85.1665755936,16172.3617764,-1028552.81213
-180.179499876,209,-1023889.92544,2.69540454995,0.00669971583632,168.39162148726592,204,18.4382732725,0.0,0.991548304394,-124.376827973,0.652208991824,-88.2023702656,0.799651875038,-82.5222147545,18282.9590308,-1005606.96641
-178.633706887,210,-1196742.59027,2.64935328272,0.00752661505534,167.59305243278038,204,18.4549564022,0.0,0.974315565959,-121.899862956,0.641065933328,-87.3682346661,0.792259931035,-83.9423086191,19607.2806627,-1177135.30961
-166.557719969,211,-937824.338945,2.57922999798,0.00748692720863,166.50830708496963,204,17.4315355574,0.0,0.947490903993,-120.291292625,0.624098151313,-87.2321631629,0.798971987672,-85.7835286226,20156.3927365,-917667.946208
-172.152574938,212,-961274.798497,2.55067015529,0.00965590329366,166.5209028486922,204,18.0302064655,0.0,0.93635613064,-120.234219996,0.617187505486,-87.352744239,0.801599760262,-80.9165116385,24948.5866448,-936326.211853
-172.875974928,213,-986320.921336,2.5426781809,0.00697600717446,171.1685799197595,204,18.8994652014,0.0,0.933217927468,-123.188336565,0.615253681651,-89.161629945,0.805646877566,-80.6041678965,18221.9550737,-968098.966262
-185.104062822,214,-1160504.44982,2.60489510762,0.00885767244905,172.38942902062576,204,19.1946794325,0.0,0.957392408605,-126.288394519,0.630308356487,-91.4815348321,0.810153961612,-85.0108873594,23251.1608527,-1137253.28897
-158.98954628,215,-877290.625103,2.56541402273,0.0067613424273,166.49344611297605,203,17.4452999019,0.0,0.942119877967,-121.470562366,0.620755089771,-87.7338926732,0.791680560407,-85.3079296513,20052.0055083,-857238.619595
-181.153394548,216,-1655484.51772,2.5016443533,0.00908105942869,165.59676634899768,204,16.9682852861,0.0,0.916948256978,-118.751180584,0.605324696658,-86.8848244853,0.822949698794,-84.5663266646,19456.2360478,-1636028.28167
-176.607388026,217,-1107264.96372,2.61349251082,0.00988634898782,166.7212858276414,204,17.1963844117,0.0,0.960687453592,-121.646029121,0.632388676369,-87.9188762329,0.83079797067,-85.387414458,24104.6351559,-1083160.32857
-166.781049407,218,-929679.280615,2.66964391813,0.00673984412961,165.03502442154198,204,15.6959340789,0.0,0.981945099522,-118.871890069,0.645975673078,-86.6479801089,0.841272182015,-85.213336557,17916.170898,-911763.109717
-164.374214651,219,-863645.05131,2.73342081957,0.00631894500764,164.48856108528628,204,17.80315119,0.0,1.00555387225,-120.962498135,0.661407816128,-87.8501117822,0.817290883642,-83.925797725,18786.0779631,-844858.973347
-182.981354576,220,-938869.194331,2.77498406873,0.0099342455064,164.04076232519478,204,17.9103127224,0.0,1.02064500618,-121.192171846,0.67146490564,-87.7893359871,0.817370465134,-83.0069821838,26199.6479297,-912669.546402
-159.727216166,221,-802096.469049,2.67909652957,0.0082804866192,163.07561194245503,204,16.4126589483,0.0,0.985479621855,-117.807008662,0.648262928317,-85.8275994585,0.823910421964,-79.4841371509,22344.5084371,-779751.960611
-172.559638949,222,-724917.781345,2.77582539848,0.00719023835372,167.49702700497437,204,17.6714428153,0.0,1.02094814387,-124.708852673,0.671668482809,-89.7216542693,0.828007657611,-85.8238827589,20939.1321024,-703978.649243
-176.112941738,223,-844130.914285,2.82305413874,0.009991284553,168.46815701130524,204,18.9361582994,0.0,1.03781932682,-129.03935494,0.683096455307,-92.2547276714,0.82679097948,-85.5806947761,27116.3432038,-817014.571081
-175.633140715,224,-958835.686534,2.79968147224,0.00680890250093,165.13923053177624,204,20.0949306006,0.0,1.0295056508,-125.706044035,0.677440954261,-90.4803758658,0.803001145884,-85.948127498,19855.2214973,-938980.465037
-178.583826839,225,-862513.834073,2.79339221408,0.00985591065989,165.7360848494156,204,19.6993852758,0.0,1.02725670463,-128.171577301,0.675919137906,-90.9758006845,0.812713147217,-85.3656423785,27125.5057098,-835388.328363
-180.297625407,226,-1180760.81027,2.82119509444,0.00649618075131,164.23802712232896,204,19.1819806188,0.0,1.03716058753,-124.850595479,0.682646621011,-89.5054432214,0.795443498666,-85.5942615471,17751.760717,-1163009.04955
-185.06397029,227,-1064565.39146,2.74413876759,0.00707815716075,165.69593291718098,204,17.507217166,0.0,1.00946727987,-124.172346005,0.664001245775,-89.2807095287,0.8224396294,-81.4436674501,18668.648564,-1045896.74289
-163.237829639,228,-782086.577533,2.74219485491,0.00641610781321,163.74090852311647,203,16.8821576528,0.0,1.00875864168,-122.960932654,0.663530875816,-88.7506671556,0.828665347315,-87.4308085246,18630.6725015,-763455.905032
-165.809684762,229,-677418.905529,2.71004827162,0.00987404208913,161.63102876473226,204,17.066095019,0.0,0.996966447139,-120.317124127,0.655752343766,-86.8795719723,0.820308302737,-78.8799819047,26902.0379975,-650516.867532
-177.176527626,230,-893289.654309,2.69064956228,0.00919652327018,163.32442797415658,203,14.896937877,0.0,0.989782637432,-119.528650011,0.651058424013,-86.788397399,0.839443133286,-84.0174026403,24987.0241445,-868302.630164
-169.853003695,231,-936105.426113,2.76738034364,0.00938186554785,162.98485426998616,204,17.9455862037,0.0,1.0179011484,-122.135170441,0.66962502677,-88.2605903097,0.81640880101,-82.6241708718,23688.8718397,-912416.554273
-196.952742203,232,-1161390.6099,2.89261965332,0.00733247949302,165.58388526455906,204,20.2297371606,0.0,1.06216254598,-126.714587383,0.699929273271,-89.866693502,0.779257309552,-83.8108039908,19285.6198237,-1142104.99008
-177.869355001,233,-920696.335466,2.86263309791,0.00706015037422,164.915675624777,203,17.867673222,0.0,1.05174186489,-127.090428304,0.692673404735,-90.7571984281,0.823833576094,-88.5570445145,20553.6221274,-900142.713339
-193.966769983,234,-1224601.67842,2.79620111443,0.00676633242266,168.7175665008685,204,22.9656348915,0.0,1.02826175112,-129.292847046,0.676598809561,-91.207353852,0.756055229919,-86.0371091263,18929.634163,-1205672.04426
-189.58169342,235,-1327413.44384,2.77550288358,0.00641521691996,164.25659096807772,204,20.4194773063,0.0,1.02083195009,-125.08881991,0.671590443646,-89.3047071182,0.769489184576,-86.1345152122,16316.4383981,-1311097.00544
-175.389859804,236,-964431.428008,2.78469251688,0.00667875513968,163.46511712093204,204,17.3932946053,0.0,1.02413746042,-123.497646197,0.673814065872,-88.4513494472,0.809637368534,-84.8531592753,18106.6842524,-946324.743756
-178.792786029,237,-908038.594018,2.79126335314,0.00674868449761,165.485751721754,204,15.9579954053,0.0,1.02649430809,-126.628776213,0.675404015883,-90.2152812847,0.838758275499,-89.8895174067,17176.774012,-890861.820006
-162.047287361,238,-761567.727614,2.78341272647,0.00681356141169,161.39708500990514,204,15.501339197,0.0,1.02367777427,-120.981416236,0.673504394059,-87.0396898268,0.838213706094,-84.5208474009,18993.2418056,-742574.485809
-169.999371012,239,-713361.67216,2.85471746729,0.00739749204292,162.19949545724975,204,16.9309944208,0.0,1.04897287754,-122.887583543,0.690758053859,-87.7438445317,0.828651461486,-86.9153649285,21551.2374884,-691810.434672
-174.444774589,240,-901167.167051,2.90774954248,0.00750419656991,161.44969758591833,204,15.4812670635,0.0,1.06737942889,-123.097245745,0.703590263513,-88.4178555328,0.840064249073,-83.9586521118,19141.0085421,-882026.158509
-161.813124458,241,-721593.531552,2.94839991352,0.00973283695228,160.75274155891032,203,16.4825662994,0.0,1.081262621,-123.236069043,0.713426463246,-88.2170542656,0.836291147446,-86.977264666,25601.7249596,-695991.806592
-202.558975103,242,-1542588.23379,2.99354025621,0.00725341642544,166.42535492160334,204,18.360183395,0.0,1.09645671917,-129.518474529,0.724349104671,-91.0013436849,0.812491581024,-88.4769994979,18267.6670565,-1524320.56673
-183.076377092,243,-1027275.09845,2.97457661699,0.00930432315892,163.36375583725996,204,14.9342763131,0.0,1.09010171525,-125.631246306,0.719760459152,-89.3720068819,0.84403987537,-90.4997250645,25134.8829507,-1002140.2155
-170.092236753,244,-995902.272545,2.96768629695,0.00661127645373,164.1599786771234,204,17.7442296325,0.0,1.08778262462,-124.830984653,0.718093203419,-88.9923061686,0.82068855939,-87.2418440393,17240.5859258,-978661.68662
-176.151717384,245,-703342.966114,3.05738600082,0.0066338073434,163.32167021930601,204,17.3688685392,0.0,1.11756030279,-122.210564056,0.739797905754,-88.1772191673,0.82148670021,-86.9843165672,17708.9133562,-685634.052758
-181.697525925,246,-1113850.31277,3.09027541896,0.00687081808775,164.55140591416964,204,18.8115067974,0.0,1.12826021929,-124.368573342,0.74775618209,-89.2336012674,0.810590533373,-86.2180620093,17448.614123,-1096401.69864
-167.82174045,247,-743213.710443,3.08181522786,0.00933280632362,163.5510729963056,204,17.4771299888,0.0,1.12551878308,-124.617674604,0.74570906352,-88.5955702837,0.828641214501,-83.1676512544,25817.4318148,-717396.278629
-157.607077249,248,-692460.451419,3.03853345188,0.00788024038921,165.11537385994788,204,16.4330569057,0.0,1.11137498187,-125.9524374,0.735236140827,-89.3335877885,0.838122422861,-85.9825473717,21515.3431147,-670945.108304
