NumTrajs,MaxReturn,AveragePolicyStd,MinReturn,Iteration,AverageReturn,dLoss,AverageDiscountedReturn,Entropy,Perplexity,LossBefore,MeanKL,StdReturn,LossAfter,ExplainedVariance,MeanKLBefore
34,-380.562192547,1.61677034745,-725.464758141,269,-475.544812831,19268.6275011,-126.849284203,1.89936907988,6.68167750734,-3428522.13319,0.00751201693648,66.6513700733,-3447790.76069,0.69898202322,0.0
34,-383.675888934,1.58337624526,-588.00741384,270,-467.127349295,5572.68484233,-126.012492761,1.87849796449,6.54366865416,-1077885.90986,0.00676200338291,46.6849046351,-1083458.5947,0.741987930505,0.0
34,-398.8580867,1.55521394939,-626.810752267,271,-494.045887261,10935.5849101,-130.93708404,1.8605516574,6.427281451,-2269170.30177,0.00711482922359,60.3969212072,-2280105.88668,0.742661164975,0.0
34,-409.399438395,1.58359201557,-765.761073598,272,-538.713847465,11452.431634,-138.185690349,1.87863422749,6.54456037489,-1855564.13127,0.00690778648555,76.8408446503,-1867016.5629,0.702061697155,0.0
34,-420.473451719,1.58360863018,-723.133880587,273,-549.895712613,16341.4794489,-140.891014403,1.87864471916,6.54462903861,-2775656.23217,0.0094923031744,65.766531487,-2791997.71161,0.720884622158,0.0
34,-438.42701186,1.60422163814,-758.844500847,274,-570.257229925,18378.0691402,-143.047158619,1.89157721149,6.62981706289,-2687250.0107,0.00972818589148,85.0274652506,-2705628.07984,0.681165641378,0.0
34,-414.841321212,1.57924389888,-722.228696487,275,-517.522908151,13722.7569349,-145.987706839,1.87588472069,6.52659077671,-2931830.69093,0.00646086139718,56.4878719081,-2945553.44786,0.727786321029,0.0
34,-474.828872385,1.56736076927,-764.707675465,276,-555.312589263,18045.6823886,-154.376757885,1.86833169935,6.47748099437,-3323992.15025,0.00791275926496,63.2903599867,-3342037.83264,0.748177179791,0.0
34,-470.762464281,1.58181988169,-840.517937218,277,-585.94742186,15014.8407152,-156.32506089,1.87751454126,6.53723662163,-2435727.03091,0.00971776914631,82.7677081151,-2450741.87163,0.733132468776,0.0
34,-423.41584304,1.58194823294,-714.299726225,278,-584.249590741,12070.1178595,-155.175302481,1.87759567947,6.53776706285,-2030089.60639,0.00681546536373,63.8982736379,-2042159.72425,0.732822466604,0.0
34,-416.904556735,1.57380573069,-765.734536646,279,-569.166863793,14676.9057218,-153.993013821,1.87243525162,6.5041162885,-2210595.07469,0.00945513453899,72.4064663983,-2225271.98041,0.736064280894,0.0
34,-440.152880923,1.56329602236,-744.967077596,280,-603.172740583,10421.6429706,-160.572087385,1.86573496041,6.46068248736,-2642436.05796,0.00692550176586,70.6052051741,-2652857.70093,0.768833323705,0.0
34,-460.816104897,1.55604631939,-786.569307109,281,-627.902773184,10280.0765582,-156.329927083,1.86108672676,6.43072141262,-2015887.94413,0.00665493804385,67.8080407342,-2026168.02068,0.784686586092,0.0
34,-496.247855893,1.57568042122,-782.737336342,282,-648.937101879,6153.28386861,-162.209294599,1.87362572566,6.51186388084,-1747750.43753,0.00931902823226,67.3813898754,-1753903.7214,0.801927071661,0.0
34,-551.876153011,1.53411118781,-845.408844738,283,-674.670288561,10439.6987823,-167.339383241,1.8468897158,6.34006940656,-2235989.21289,0.00651843412814,65.0467440401,-2246428.91167,0.83534416074,0.0
34,-551.536053699,1.58062709103,-944.458139159,284,-734.642668113,8190.80114185,-173.953778578,1.87676019456,6.53230713829,-3436921.02119,0.00965599781438,94.6938931826,-3445111.82233,0.775798853001,0.0
34,-543.921423366,1.58945336385,-916.111036755,285,-747.417205171,12264.2522192,-170.79274453,1.882328694,6.5687837527,-2191554.68525,0.0063796612829,83.2434370614,-2203818.93747,0.822269345443,0.0
34,-564.057274188,1.58451136139,-871.123652215,286,-698.60654246,14091.7828379,-162.432285008,1.87921460366,6.54835978417,-2479039.294,0.00647172750798,68.7988785176,-2493131.07684,0.762023709673,0.0
34,-576.461824214,1.58842258452,-853.444131421,287,-693.905721193,10717.8112772,-161.513483453,1.88167997179,6.56452381864,-2354032.03554,0.00672791771515,63.0281495535,-2364749.84681,0.809225472432,0.0
34,-624.089385964,1.57571812686,-839.7785596,288,-715.329099053,10431.2098514,-161.711540984,1.87364965513,6.51201970815,-2063513.25884,0.00691845305451,52.0887423122,-2073944.46869,0.826604105075,0.0
34,-567.836965121,1.57433402981,-897.268998447,289,-682.205996732,21993.5100512,-159.357313823,1.87277087785,6.50629960687,-3501080.80862,0.00693790679763,67.4591803977,-3523074.31867,0.801051540099,0.0
34,-515.758197057,1.55001820867,-817.973083297,290,-652.019944823,11765.1967273,-154.05320478,1.8572052116,6.40580885043,-2299409.77193,0.00679599399406,76.9024547338,-2311174.96866,0.752191963021,0.0
34,-512.562999762,1.54516836141,-825.261580877,291,-651.006930926,14241.1495442,-155.977174565,1.85407140941,6.38576573461,-2186151.71252,0.00958107509277,70.0671244852,-2200392.86206,0.7715189646,0.0
34,-521.765146248,1.54545877169,-891.618437777,292,-666.745213299,13830.9042114,-159.381940207,1.85425933908,6.38696592226,-3137677.85956,0.00765941556631,73.6293960283,-3151508.76377,0.768108122145,0.0
34,-541.091061646,1.53796769374,-879.222514599,293,-653.987020915,22542.7792106,-156.174008269,1.8494003987,6.35600730954,-3529011.46613,0.00967514057373,83.0072792948,-3551554.24534,0.781614385038,0.0
34,-523.898290994,1.54597624582,-915.053270184,294,-657.596857148,20256.2588937,-156.93200754,1.85459411832,6.38910450381,-3809794.39376,0.00688993838146,85.3774524219,-3830050.65265,0.832345996012,0.0
34,-516.253747676,1.54766721372,-873.144985624,295,-659.407456887,13853.7694781,-157.371897157,1.85568730704,6.39609281989,-3434197.78619,0.00694134879382,79.9602127827,-3448051.55567,0.831716389479,0.0
34,-541.061300141,1.53302960163,-755.171093713,296,-612.899768276,12482.8476986,-154.376066421,1.84618444252,6.33559950147,-2257150.377,0.0067353361422,47.490582825,-2269633.2247,0.812566184302,0.0
34,-559.563770445,1.5201225865,-766.095299678,297,-626.980845054,13070.4850578,-155.69172018,1.83772951382,6.28225827532,-2234912.52208,0.00953635715439,41.4699476296,-2247983.00714,0.882913174669,0.0
34,-521.416374563,1.50531986381,-671.42799364,298,-594.377035226,5975.46752469,-146.440662277,1.82794394292,6.22108259915,-947285.324746,0.0059285612331,31.7995800558,-953260.792271,0.873857145529,0.0
34,-539.049536021,1.50659297267,-717.531901138,299,-608.37459299,6289.09880471,-148.469139822,1.82878932524,6.22634401605,-1287772.86347,0.00744133385196,38.7388471684,-1294061.96228,0.901976103903,0.0
34,-499.180018107,1.50685274028,-675.400732783,300,-607.973709314,5454.8215895,-150.333578742,1.82896173094,6.22741756581,-769652.853021,0.00649945272623,38.9546403569,-775107.674611,0.900734118241,0.0
34,-523.832533817,1.511735982,-701.069409249,301,-599.03457869,5103.29096399,-151.131613261,1.83219718063,6.24759869196,-1013393.314,0.00784353484363,40.0740827774,-1018496.60497,0.874506488384,0.0
34,-498.136802218,1.51086766361,-733.135652263,302,-587.568862529,11117.1622766,-149.7191185,1.83162263067,6.24401016533,-2712273.72088,0.00633710925301,48.7122873275,-2723390.88316,0.851377537093,0.0
34,-493.203122817,1.50783728983,-664.257719647,303,-593.842860781,5609.79006512,-154.567025903,1.82961489898,6.2314864446,-1208628.31657,0.00711970125475,36.9775103721,-1214238.10663,0.888499749172,0.0
34,-543.172381591,1.47881911283,-675.872593501,304,-614.0167403,5127.23311843,-155.286523704,1.81018240576,6.11156211467,-906757.555974,0.00959262270137,39.3139507142,-911884.789092,0.887280042906,0.0
34,-559.924485163,1.5121837233,-739.205664461,305,-610.96425211,9239.87081923,-152.461184134,1.8324933137,6.24944908647,-1504433.99305,0.0067791099209,36.834550819,-1513673.86387,0.888100185123,0.0
34,-538.782340724,1.51790083555,-684.775074712,306,-611.574824267,7322.80428396,-148.580402676,1.83626688432,6.27307637551,-1155454.27931,0.00658036638699,37.4451350328,-1162777.08359,0.89424858219,0.0
34,-515.610631386,1.53087534902,-676.631244719,307,-584.300551688,7874.51552797,-145.177387497,1.84477822855,6.32669655416,-1308372.80963,0.00787744830975,37.2293162464,-1316247.32516,0.902041348907,0.0
34,-513.471726351,1.53224652012,-639.567216104,308,-569.539709974,5149.43145439,-140.168608074,1.8456735055,6.33236323596,-943898.745452,0.00657489637929,35.3423716984,-949048.176906,0.88880371485,0.0
34,-496.969528947,1.5282317574,-674.104276166,309,-571.048471451,5945.77585501,-140.105135449,1.84304988614,6.31577130015,-1330776.49653,0.00812628748379,40.3802486576,-1336722.27239,0.868640773081,0.0
34,-485.26802584,1.53720743138,-595.026545187,310,-539.301115956,3903.98893057,-137.901362241,1.84890594726,6.35286534946,-823017.774592,0.00750209501352,29.2084892519,-826921.763522,0.884337807206,0.0
34,-478.362048116,1.57126201776,-667.619840153,311,-565.17240952,6014.67180447,-141.745351674,1.87081766264,6.49360380636,-1313392.20411,0.00721155232735,37.0946557127,-1319406.87591,0.883069861901,0.0
34,-447.876636691,1.57299876051,-664.484960147,312,-551.02278997,6960.01053797,-139.082334857,1.8719223693,6.50078129756,-1406194.30113,0.00654829860841,47.4385419503,-1413154.31166,0.853928988519,0.0
34,-452.683191591,1.53369821649,-577.040865214,313,-521.021566781,3781.50881955,-131.881293051,1.846620487,6.33836270704,-783793.11952,0.00617790437248,27.2383935004,-787574.62834,0.876058819623,0.0
34,-433.136532084,1.51349930818,-556.826853347,314,-510.757683578,3123.13214385,-131.653983356,1.83336292558,6.25488604535,-643026.838159,0.00839036640715,30.5966875268,-646149.970303,0.876700103157,0.0
34,-435.393065809,1.50946033466,-568.576369412,315,-498.597813261,5256.02300347,-128.325530739,1.83069072589,6.23819405285,-861275.11863,0.00760529377839,33.8421650241,-866531.141634,0.866343402888,0.0
34,-401.171451325,1.52146394418,-567.72438954,316,-483.629346636,8457.02074903,-125.272947653,1.83861152573,6.28780174629,-1550244.40338,0.00916117135201,37.8185437125,-1558701.42413,0.846766438809,0.0
34,-435.904040151,1.53147924563,-552.569915741,317,-481.455141678,5105.05524131,-123.859068504,1.84517262874,6.32919229661,-997121.583873,0.00637336558138,31.222996332,-1002226.63911,0.853224482383,0.0
34,-398.248679825,1.57390515135,-516.511731348,318,-466.354134118,3819.73042978,-121.487971756,1.87249842176,6.50452716742,-681624.51835,0.00665895606035,30.4964193042,-685444.24878,0.851266666584,0.0
34,-374.801905305,1.53081504712,-522.422716913,319,-461.594109797,5404.47919319,-122.48171406,1.84473883731,6.32644734261,-736370.052791,0.00872706366556,32.1868451242,-741774.531984,0.846899690763,0.0
34,-388.341130973,1.52102364498,-499.097752517,320,-445.299916404,5244.71248991,-120.174643689,1.83832209204,6.28598210796,-822532.559572,0.00999959901693,24.2096413431,-827777.272062,0.872685849012,0.0
34,-384.877988981,1.52303669628,-540.159300484,321,-456.896222186,3590.32209977,-121.080465521,1.83964470156,6.29430150821,-1005653.139,0.00835694333558,34.1368171156,-1009243.4611,0.842111483398,0.0
34,-396.596120898,1.5596949452,-534.934736975,322,-460.588142706,4835.18762659,-123.221170198,1.86342878739,6.44580020288,-828820.603581,0.00674657864911,32.3846070563,-833655.791208,0.840385780111,0.0
34,-417.799233426,1.59964526519,-537.07507642,323,-470.812469295,6631.37406651,-122.850019937,1.88872042861,6.61090414293,-1253126.387,0.00774642600337,26.6990644613,-1259757.76106,0.866610502721,0.0
34,-414.253936987,1.6356944429,-530.818275803,324,-462.803797735,4413.1728586,-122.951140837,1.9110059831,6.75988570993,-935275.71802,0.00758669908407,30.7043346702,-939688.890879,0.85514779825,0.0
34,-392.09216559,1.59337755558,-540.66475161,325,-469.146607139,3567.99768094,-124.806954687,1.88479454521,6.58500138292,-635117.571107,0.00649718493777,31.2541920937,-638685.568788,0.850180556047,0.0
34,-410.907745801,1.57560203634,-511.841035961,326,-468.599346944,3962.45569067,-124.767306231,1.87357597774,6.51153993719,-664799.114501,0.0069352896274,22.757242187,-668761.570192,0.867115204589,0.0
34,-415.752415565,1.58163128257,-549.952045919,327,-483.029942239,5231.01730237,-126.358964202,1.87739530495,6.53645719213,-751405.947929,0.006875450925,30.1818611337,-756636.965232,0.858117936071,0.0
34,-408.532699651,1.60642921867,-533.641058988,328,-478.109386419,4478.3936264,-124.334790271,1.89295237247,6.63894040018,-831813.185051,0.00668711974385,30.8505197684,-836291.578678,0.818792882009,0.0
34,-453.710613742,1.61310524745,-547.83182133,329,-498.028751105,3842.50488946,-129.623574093,1.89709957972,6.66653063363,-560532.090805,0.00714580508507,25.5077468735,-564374.595694,0.874661998421,0.0
34,-430.506535543,1.61962885326,-564.662085656,330,-497.556656574,5508.57944519,-126.079298449,1.90113555328,6.69349094391,-904722.615937,0.00851467458924,34.1203943361,-910231.195382,0.863081593315,0.0
34,-458.352492807,1.59782752269,-563.730261682,331,-503.89165285,6018.78272529,-129.073651343,1.88758344149,6.60339190148,-972056.658325,0.00991990097206,29.0843000052,-978075.441051,0.88725662434,0.0
34,-444.875271357,1.58591989987,-579.961924564,332,-501.840615148,5941.82338364,-129.570650057,1.88010315065,6.55418089532,-989473.289373,0.00958171996483,35.3849597599,-995415.112757,0.863916495318,0.0
34,-455.64064402,1.59424864688,-555.084298397,333,-503.653229937,5697.89776375,-128.400891104,1.88534109067,6.58860136924,-792635.056835,0.00940620704233,30.3746927717,-798332.954599,0.868913416101,0.0
34,-440.284845354,1.61027468465,-617.869733634,334,-526.442854657,5868.43704393,-132.197640123,1.89534330923,6.65483267799,-1086181.56801,0.00649071509371,40.1031626012,-1092050.00505,0.833197340709,0.0
34,-464.05437185,1.60763758971,-559.881814546,335,-506.662172971,2788.4485108,-130.506069753,1.89370429902,6.64393427304,-479330.878369,0.00920080500031,23.8998555833,-482119.32688,0.888450708707,0.0
34,-427.417218017,1.56896162673,-565.640401467,336,-504.703338042,3663.53214176,-130.631556529,1.86935254951,6.48409690821,-845598.834206,0.00657457014556,30.4956047168,-849262.366348,0.882009481323,0.0
34,-429.838200092,1.56122498558,-610.520586663,337,-509.465412955,5603.34637317,-131.277199261,1.86440929349,6.45212344873,-954649.012895,0.00938125640819,35.9566227176,-960252.359268,0.871681713802,0.0
34,-451.965549108,1.58255684998,-591.571323268,338,-509.307087536,8513.80221092,-131.580876087,1.87798033175,6.5402823136,-1312331.98526,0.00693207759506,33.5918811466,-1320845.78747,0.872227589684,0.0
34,-450.698193057,1.60061998123,-706.544672626,339,-521.877747601,22743.0599331,-133.91684813,1.88932957567,6.61493238247,-2954310.2286,0.00946070685789,49.1775784437,-2977053.28853,0.762091376657,0.0
34,-463.057522548,1.60995808413,-644.778227998,340,-536.446562609,8788.43877369,-133.999603932,1.89514667716,6.65352425313,-1416307.02814,0.00698914942623,39.4941181662,-1425095.46691,0.830155958092,0.0
34,-459.681032824,1.62911980521,-743.153567574,341,-542.095266642,16879.2370173,-134.07958243,1.90697840537,6.7327144986,-2939617.07846,0.0063206336025,54.5246284469,-2956496.31548,0.81250589186,0.0
34,-470.856688765,1.63552997291,-606.64790524,342,-537.222615117,8371.32724479,-135.321544399,1.91090542748,6.75920599964,-1266201.1526,0.00960601375106,29.3044868895,-1274572.47985,0.866306446289,0.0
34,-491.99888151,1.65800450051,-636.169917411,343,-556.790475601,5134.90016385,-135.992055379,1.92455330434,6.85208718454,-898137.294586,0.00743493776415,32.4255423137,-903272.194749,0.863064846488,0.0
34,-480.534962144,1.65717142877,-697.502709156,344,-565.194138893,13877.8682578,-140.281772152,1.92405072361,6.84864432285,-2067260.09774,0.00888040925483,45.6253523567,-2081137.966,0.806347426072,0.0
34,-482.274948567,1.65394878521,-885.636391086,345,-597.991302556,22080.6433499,-144.889994108,1.92210416513,6.83532600276,-3995705.61791,0.00792767538661,80.9166099403,-4017786.26126,0.748601500016,0.0
34,-506.090446328,1.63774427897,-898.068788775,346,-597.55995308,10788.7139297,-143.43904444,1.9122583886,6.76835713172,-1549742.08294,0.00995704340636,80.7323498371,-1560530.79687,0.783498103327,0.0
34,-487.498306331,1.62641400815,-797.539496178,347,-576.834892147,14658.1364132,-140.974854954,1.90531612948,6.72153216626,-3151714.44177,0.00614521274309,66.3324648469,-3166372.57819,0.775760453153,0.0
34,-495.414939114,1.58904796606,-776.683196922,348,-578.031300993,15782.5625191,-141.636945775,1.88207360662,6.56710835255,-2770878.71824,0.0066871850362,57.5627168113,-2786661.28076,0.785478145004,0.0
34,-481.394340694,1.59908912012,-689.126855788,349,-568.396283221,6326.24758082,-142.587826769,1.88837270041,6.60860574474,-1319265.07989,0.00703296089938,46.3695643351,-1325591.32747,0.824626753838,0.0
34,-481.871899992,1.60168008487,-796.730693719,350,-576.215515698,14210.7566161,-142.662777544,1.88999166457,6.619313506,-3151747.98854,0.00649511419066,76.368274769,-3165958.74516,0.696072193674,0.0
34,-492.149067472,1.61837047564,-774.875363049,351,-575.247033775,14738.3481809,-148.050992382,1.90035829698,6.68829040726,-2386638.47554,0.00706368749986,55.4825013636,-2401376.82372,0.781028534652,0.0
34,-468.446177541,1.60109912911,-871.697237155,352,-593.619210164,21919.4207491,-154.966418384,1.8896288823,6.61691257193,-4484946.28267,0.00943756323657,83.4393051766,-4506865.70342,0.746021575112,0.0
34,-543.30866712,1.58765480673,-968.75549697,353,-669.287580559,14508.3326047,-171.8230454,1.88119649629,6.56135079931,-2700426.70876,0.00647858200619,88.4899824881,-2714935.04137,0.725774716996,0.0
34,-516.169912511,1.59712062272,-836.37491854,354,-666.486034037,13170.7919012,-166.20627556,1.8871409304,6.60047047382,-2260724.17583,0.00671304068234,72.0428802011,-2273894.96773,0.759239470154,0.0
34,-524.002243015,1.59562483131,-829.823572124,355,-647.438609344,7616.60407677,-162.298632131,1.8862039365,6.59428876976,-2714462.03993,0.00752128132087,68.6043185325,-2722078.64401,0.818235259916,0.0
34,-492.80470837,1.58224415767,-757.03228388,356,-618.981891586,11536.1580146,-162.226327352,1.87778272545,6.53899004027,-1724445.18083,0.00664319816356,53.183203735,-1735981.33885,0.817804716427,0.0
34,-508.440991736,1.55562830692,-741.451106198,357,-617.539567563,9927.25496521,-161.86381527,1.86081805313,6.42899387938,-1702545.14936,0.00671621392127,53.0132822567,-1712472.40433,0.819911548119,0.0
34,-508.710286672,1.54903510729,-778.713247078,358,-612.09784196,12836.299828,-159.932397716,1.85657075887,6.40174595655,-1769705.10593,0.0087742689013,61.1779851738,-1782541.40575,0.791942827815,0.0
34,-511.061094227,1.62834608518,-737.137078648,359,-616.961797324,7857.61690969,-159.688826519,1.90650336123,6.7295169216,-1304262.5126,0.00882458467073,48.8255799954,-1312120.12951,0.83117959425,0.0
33,-520.394794625,1.6036232463,-752.765810888,360,-627.047149831,9021.90389394,-168.474144521,1.89120413121,6.62734407019,-1486334.65242,0.00741756101566,59.4762197721,-1495356.55631,0.795170388536,0.0
34,-537.054424184,1.574385094,-919.732200856,361,-651.544026205,14390.528219,-162.849943803,1.87280331274,6.50651064145,-3736946.02301,0.00957353410292,91.7241595178,-3751336.55123,0.649596349595,0.0
34,-524.894029288,1.56176752825,-751.706643284,362,-621.941054993,8683.85950616,-156.100069805,1.864756744,6.45436563184,-1410797.41899,0.0096220258553,60.4853889592,-1419481.2785,0.779088912027,0.0
34,-509.303780854,1.53144032213,-748.947499799,363,-595.57067162,12785.2959789,-160.186620426,1.84514721279,6.32903143623,-2211323.12998,0.00680477042142,58.6069419518,-2224108.42596,0.826338971824,0.0
34,-475.830581312,1.52123092164,-691.219311209,364,-589.490924476,6978.31093414,-159.130174967,1.8384583572,6.28683872671,-1043133.36902,0.0098399342074,43.206212064,-1050111.67995,0.846026561098,0.0
34,-503.878946855,1.52013675104,-664.631517626,365,-584.019148592,6620.1212062,-156.56266321,1.83773883181,6.28231681359,-992293.113884,0.00950812688883,31.595365197,-998913.23509,0.878955031271,0.0
34,-495.050518205,1.51119206573,-739.043936176,366,-595.898179952,10799.8500863,-161.790693033,1.83183732009,6.24535083214,-1788442.38753,0.00739382214025,47.3533086449,-1799242.23762,0.865091871207,0.0
34,-503.439923596,1.52294940107,-681.379551757,367,-579.258400617,8317.1616744,-157.189441817,1.83958738337,6.29394074056,-1452470.65027,0.00693518320654,39.7275413043,-1460787.81195,0.825455891142,0.0
34,-514.180097266,1.51874650099,-678.98573455,368,-601.673611703,9156.1549756,-164.279442959,1.83682385744,6.27657128361,-1244084.41462,0.00830773095049,43.6439085536,-1253240.5696,0.871573906738,0.0
34,-472.179748643,1.55279179097,-710.743382406,369,-569.669491376,11000.2366518,-156.851823263,1.85899299947,6.41727132098,-2445158.44549,0.00967081038682,47.3637698655,-2456158.68214,0.846531395794,0.0
34,-480.351125772,1.55532487719,-717.750736933,370,-594.481300717,8267.40465213,-155.570539627,1.86062298125,6.42773988581,-1336953.98749,0.00886863774503,48.0002341043,-1345221.39214,0.84657837283,0.0
34,-545.556873383,1.53106995668,-720.67374477,371,-601.634220528,4166.04314486,-154.391526274,1.84490534229,6.32750081531,-814711.903501,0.00629831521823,37.7113977662,-818877.946645,0.841841584371,0.0
34,-505.091295998,1.53595150878,-666.605105655,372,-584.615314484,10803.096561,-152.84989068,1.84808859763,6.34767495874,-1306222.27698,0.00876098824087,38.5494321369,-1317025.37354,0.862189085073,0.0
34,-491.09974318,1.55421419075,-707.783953856,373,-590.607088589,7689.11783017,-149.524881377,1.85990860754,6.42314971714,-1235432.51055,0.00830966237457,41.5560853253,-1243121.62838,0.852616660741,0.0
34,-523.653111958,1.53137797366,-690.971064637,374,-600.403478155,9510.53093561,-148.640929743,1.84510649966,6.32877376674,-1458818.40363,0.00864291420646,42.8711847428,-1468328.93457,0.873314763166,0.0
34,-505.411355781,1.51504057981,-706.367401291,375,-600.990680962,7508.69904727,-145.754143883,1.83438075716,6.26125570694,-1361260.12767,0.00739949261774,37.4997397174,-1368768.82672,0.886583533184,0.0
34,-492.567510854,1.53652461581,-679.247350043,376,-582.83708011,8438.33636802,-144.091106418,1.84846165636,6.35004345612,-1253747.40568,0.00850506200044,42.2548418608,-1262185.74204,0.865977537662,0.0
34,-497.201170315,1.54649308341,-658.353764866,377,-577.484670825,4902.16924401,-141.403454887,1.85492837392,6.39124045473,-968833.619334,0.00646211190845,36.631980677,-973735.788579,0.861756514198,0.0
34,-504.800783213,1.54036747745,-655.868574312,378,-586.363214253,6227.17151925,-143.321426289,1.85095954289,6.36592497093,-1058949.1805,0.00872501828956,32.562731477,-1065176.35202,0.896073332407,0.0
34,-505.622448749,1.57580170957,-735.685411003,379,-601.312531254,10869.9171771,-143.943118231,1.87370269793,6.51236513304,-1976587.99187,0.00703903941686,47.2816303033,-1987457.90904,0.779406782195,0.0
34,-518.1952572,1.57633887304,-966.27946375,380,-632.145322376,36403.2524869,-147.351077272,1.87404352249,6.51458508535,-5003688.06471,0.00944986891081,84.900849096,-5040091.3172,0.717839206254,0.0
34,-465.735021232,1.55768801208,-875.439519784,381,-635.695936799,29677.1909303,-151.024515075,1.86214121162,6.43750608747,-3570575.69824,0.0083857304553,79.0981951397,-3600252.88918,0.747965725551,0.0
34,-503.902221958,1.54008469537,-767.887234817,382,-609.084643759,12364.0245924,-144.92593362,1.85077594511,6.36475630858,-2229358.93364,0.00871016116596,66.9050971612,-2241722.95823,0.764011694006,0.0
34,-479.151904268,1.53575417853,-763.534380041,383,-581.865550791,15448.7228191,-141.921214619,1.8479601151,6.34685944584,-2560876.06487,0.00691918801369,53.40954295,-2576324.78769,0.798744450705,0.0
34,-485.737711283,1.49267759795,-689.083162991,384,-574.272699501,6195.38472193,-140.484320709,1.81951008601,6.16883551066,-1090164.77146,0.00875027034999,41.7167729288,-1096360.15618,0.847225582336,0.0
34,-501.96029142,1.49035020429,-666.544168886,385,-583.703570657,8258.10605193,-143.836606798,1.81794966198,6.1592170179,-1592133.68859,0.00723890550368,34.6417354655,-1600391.79464,0.849293379953,0.0
34,-477.385550408,1.49091351607,-674.886595902,386,-586.423680374,9973.10151001,-141.468549356,1.81832756333,6.16154503414,-1364476.10538,0.00983563001939,49.9429714187,-1374449.20689,0.820847358072,0.0
34,-468.60448729,1.49782280245,-655.945471594,387,-559.850565584,11232.1615319,-139.361808885,1.82295112188,6.1900992586,-1365936.13141,0.00971597132451,47.7745097209,-1377168.29294,0.830897410296,0.0
34,-475.877803881,1.51703027097,-632.289896025,388,-543.761358647,5397.61593653,-132.715578259,1.83569318787,6.26947856598,-1207439.76108,0.00705628008286,41.3389549206,-1212837.37702,0.830218371178,0.0
33,-472.187082585,1.52749369999,-688.689028545,389,-596.828482439,6489.6471391,-142.641702684,1.84256682087,6.31272110717,-1297845.26418,0.00664528512222,51.1948419578,-1304334.91132,0.813753283223,0.0
34,-471.401587683,1.52739142464,-725.825449744,390,-606.276599743,14126.8198945,-142.247233294,1.84249986231,6.31229843063,-1827477.48293,0.00957105607486,58.7947587562,-1841604.30282,0.813399131082,0.0
34,-471.033198521,1.52168057425,-701.057712745,391,-571.160094745,8677.65428656,-136.432487877,1.83875389825,6.28869702018,-1135430.52325,0.00870520894321,49.3938264655,-1144108.17754,0.792656106286,0.0
34,-473.381484043,1.49510172767,-710.765504162,392,-539.583511513,15438.9231001,-132.863243698,1.82113278299,6.17885378753,-2280946.08374,0.00904233404328,50.7337668726,-2296385.00684,0.799267381821,0.0
34,-468.980031612,1.50777711038,-631.224595312,393,-555.39815754,9128.50250669,-135.211861952,1.82957498708,6.2312377391,-1035248.33375,0.00958254060698,38.4142451105,-1044376.83626,0.83626724355,0.0
34,-506.489991432,1.52521125556,-689.086303428,394,-566.911155197,11913.9998439,-137.077338358,1.84107146191,6.30328837751,-2036830.15863,0.00641366111629,37.6176396641,-2048744.15848,0.826058671282,0.0
34,-498.532919352,1.5253633188,-639.081546781,395,-557.289045026,6325.87843452,-133.831182517,1.84117115672,6.30391681402,-969244.043562,0.00954716427513,33.9677161053,-975569.921996,0.82658013886,0.0
34,-486.412756743,1.52103196465,-625.088762558,396,-567.848483248,7094.80858295,-136.569595372,1.83832756181,6.28601649093,-932476.599199,0.00711611645376,34.2886564101,-939571.407782,0.836320004013,0.0
34,-473.961700931,1.52407166348,-644.519151137,397,-573.915645617,10059.0756751,-138.358713109,1.84032401264,6.29857874959,-1314217.53145,0.00823159937061,43.2749702355,-1324276.60712,0.835324435479,0.0
34,-484.2261354,1.54441704526,-638.350108159,398,-552.02389677,8270.09838866,-134.794317879,1.85358505537,6.38266074681,-1198018.36606,0.00708428123158,40.085438968,-1206288.46444,0.795845632248,0.0
34,-457.401092214,1.54219491434,-923.318211357,399,-562.566428721,38499.8379809,-136.659440824,1.85214520395,6.37347727665,-5793643.68486,0.00869577106601,76.7928157294,-5832143.52284,0.724162614259,0.0
34,-447.203168362,1.5593381858,-690.514783665,400,-567.123157181,7478.4393406,-140.919257572,1.86320002458,6.44432581213,-1523134.457,0.00726878029186,48.4065762311,-1530612.89634,0.808086896523,0.0
34,-476.999974316,1.58036733902,-959.294301547,401,-613.448717975,25798.2583848,-152.001639651,1.87659584627,6.53123365299,-5142868.45625,0.00623177958298,104.447212061,-5168666.71464,0.714945407233,0.0
34,-478.784818,1.56468049833,-968.686416682,402,-579.897073084,38806.9550193,-143.228839143,1.86662018193,6.46640415462,-6182455.38045,0.00965599692289,80.2227603992,-6221262.33547,0.759659691064,0.0
34,-500.031091571,1.56065852026,-883.890154721,403,-626.443383769,29989.4898754,-152.989055637,1.86404639377,6.44978239975,-3714981.45873,0.00908871184513,89.4363568222,-3744970.9486,0.800457548944,0.0
34,-498.904832994,1.58038869688,-806.588847757,404,-596.374548447,17341.4699704,-143.002011857,1.87660936067,6.53132191931,-2990428.53169,0.0068124194399,65.3933312056,-3007770.00166,0.774867862154,0.0
34,-516.370238476,1.57736750295,-1163.58737999,405,-643.246579138,57573.0456349,-152.952074081,1.87469585332,6.5188361364,-8495654.5264,0.00961809984215,126.190089371,-8553227.57204,0.733402091372,0.0
