dLoss,AveragePolicyStd,Perplexity,ExplainedVariance,Iteration,MaxReturn,NumTrajs,AverageReturn,LossBefore,MinReturn,MeanKLBefore,Entropy,LossAfter,AverageDiscountedReturn,StdReturn,MeanKL
26.5506473067,0.833666963599,3.44532159936,0.746577248929,136,-734.238425578,34,-851.0328667,-500.0,-997.153508511,0.0,1.23701725261,-526.550647307,-175.146234377,65.9064280411,0.00681407891711
23.0154654646,0.839297361819,3.46859052262,0.738558893747,137,-694.01627054,34,-850.067273115,-500.0,-1027.57308355,0.0,1.243748322,-523.015465465,-176.038319735,87.358373203,0.00669906243137
19.6107417479,0.835961392467,3.45480385748,0.762365647043,138,-694.85784138,34,-871.430953507,-500.0,-1115.14550042,0.0,1.23976568498,-519.610741748,-177.371662246,91.849653864,0.00643484875513
18.270600914,0.839723920254,3.47035337404,0.711323669896,139,-721.155969903,34,-861.389595146,-500.0,-1126.60022498,0.0,1.24425642567,-518.270600914,-179.178662876,98.7913825686,0.00671634136931
14.0705666934,0.846547294635,3.49855254728,0.704797826984,140,-636.321685432,34,-889.864135829,-500.0,-1123.11659405,0.0,1.25234932504,-514.070566693,-178.382053287,123.766741534,0.00674909011346
15.5122145871,0.827218538678,3.41867199151,0.717971364811,141,-664.650995226,34,-861.062347221,-500.0,-1102.70637114,0.0,1.22925216909,-515.512214587,-178.446669215,114.802483033,0.00733236480957
23.2582405426,0.814448660498,3.36589751556,0.73204341538,142,-591.956563627,34,-874.936777839,-500.0,-1088.15598447,0.0,1.21369464835,-523.258240543,-175.67061603,104.909186552,0.00736254008487
16.439000565,0.813554963435,3.36220410569,0.758617187795,143,-624.478716467,34,-919.901839598,-500.0,-1141.52170672,0.0,1.21259674275,-516.439000565,-186.363782916,114.874072654,0.00656187107843
17.7867514299,0.81204022976,3.35594411834,0.702795048837,144,-609.828076885,34,-880.146009996,-500.0,-1157.1451728,0.0,1.2107331372,-517.78675143,-184.753877168,132.608577334,0.00777532542243
14.4494307913,0.812577036707,3.35816259724,0.644381663355,145,-559.002724684,34,-795.945898924,-500.0,-1005.26964577,0.0,1.21139397834,-514.449430791,-170.406058467,102.383583256,0.00662629386529
21.8319049152,0.806022487811,3.3310744075,0.70939927252,146,-515.443992781,34,-759.042254648,-500.0,-1013.23427214,0.0,1.20329489685,-521.831904915,-167.298665847,95.7394255615,0.007845687524
13.4283365207,0.806570558886,3.33333943802,0.756701689609,147,-574.889095018,34,-790.73008067,-500.0,-979.035855233,0.0,1.20397463573,-513.428336521,-173.654494288,88.4832920616,0.0095344016529
14.4817644718,0.794567296061,3.28373317739,0.78222960184,148,-609.307801136,34,-769.65154671,-500.0,-978.939661942,0.0,1.18898093902,-514.481764472,-171.36599683,79.8001598373,0.00951956347451
16.5124051562,0.796482594638,3.29164859188,0.811161717231,149,-613.340699133,34,-761.685899852,-500.0,-889.546400272,0.0,1.19138853103,-516.512405156,-169.03332719,58.7970723744,0.00833092894633
19.0456703563,0.799232286659,3.3030123303,0.822616576626,150,-613.975197429,34,-779.834129506,-500.0,-938.728435859,0.0,1.19483487946,-519.045670356,-168.025842969,67.6620449971,0.00709066712456
19.418986689,0.804532156287,3.32491526769,0.802452934964,151,-631.349302658,34,-756.18119166,-500.0,-902.80890902,0.0,1.20144419038,-519.418986689,-167.273968582,71.3994052575,0.00670516738302
23.4023217621,0.812550453539,3.35805273615,0.818357690331,152,-590.423859865,34,-758.692984411,-500.0,-907.023071482,0.0,1.21136126316,-523.402321762,-169.003196508,76.6598440299,0.00871842936758
24.042212848,0.828787006701,3.42515404848,0.83536929761,153,-629.310037461,34,-768.223302115,-500.0,-891.038323528,0.0,1.23114644836,-524.042212848,-168.189104819,55.3374649895,0.00936680044641
24.4671228659,0.824387896346,3.40697370719,0.806735705811,154,-653.45643542,34,-729.63553311,-500.0,-907.747148439,0.0,1.22582442136,-524.467122866,-159.859649125,57.8475210217,0.00945855309351
18.3433826319,0.831106016247,3.43473789194,0.836234007414,155,-593.337085618,34,-724.129971603,-500.0,-841.810833933,0.0,1.23394061765,-518.343382632,-159.04577599,58.7652161626,0.00702289433382
18.4585024355,0.831079850556,3.43462975617,0.807153137435,156,-597.056266492,34,-725.677321543,-500.0,-828.534265305,0.0,1.23390913418,-518.458502436,-164.120704378,61.8557797913,0.00751261157635
18.0376433885,0.816746368582,3.37539332581,0.821734216317,157,-568.443301918,34,-713.816900535,-500.0,-950.994829655,0.0,1.21651185851,-518.037643388,-161.594998979,69.0539160315,0.00955463862258
16.0014328793,0.80927058566,3.34449792333,0.844222486122,158,-591.097832421,34,-728.831501466,-500.0,-875.248752815,0.0,1.20731658465,-516.001432879,-165.013428215,50.786931762,0.00720202395552
16.0809437103,0.809372955129,3.34492098884,0.796875285599,159,-561.162428812,34,-755.011806191,-500.0,-872.362218292,0.0,1.20744307263,-516.08094371,-166.398165824,69.6820653311,0.00755608325591
19.1316746518,0.806460214557,3.33288341455,0.793961420226,160,-594.877198674,34,-705.723534223,-500.0,-860.219561691,0.0,1.20383781958,-519.131674652,-159.815708033,57.328055914,0.00695040530273
17.1794719189,0.813375610166,3.36146288681,0.799167170471,161,-568.174967453,34,-733.701691107,-500.0,-850.468744162,0.0,1.2123762622,-517.179471919,-163.294752673,73.0585000036,0.00648946449901
20.0950494921,0.802810142593,3.3177986477,0.783746959488,162,-582.790378855,34,-713.170824137,-500.0,-852.24040817,0.0,1.19930150509,-520.095049492,-158.550356303,66.817545558,0.00863147386933
13.037522587,0.779632458259,3.22201150494,0.786765296318,163,-551.119108775,34,-685.701427666,-500.0,-798.994569518,0.0,1.17000585549,-513.037522587,-161.959732604,60.4638489709,0.0065132387503
17.9696321222,0.779669556782,3.22216482317,0.821917883642,164,-588.815348297,34,-705.74867858,-500.0,-837.283229337,0.0,1.17005343899,-517.969632122,-158.648544741,61.5251358208,0.00712813142841
14.7918892372,0.767461540425,3.1717123712,0.800565600537,165,-575.055433153,34,-695.984530955,-500.0,-875.028358828,0.0,1.15427162223,-514.791889237,-157.235568553,78.002059754,0.00661856681689
18.5979063359,0.767372119629,3.17134281907,0.777780209287,166,-512.542422523,34,-669.950461483,-500.0,-800.084119928,0.0,1.15415510043,-518.597906336,-155.595860849,70.5542365223,0.00957271636974
16.4498493063,0.785046798597,3.24438751902,0.784704327936,167,-481.425088586,34,-685.192266391,-500.0,-841.104892697,0.0,1.17692658628,-516.449849306,-157.004036187,79.2256063982,0.00650163745692
19.3676149946,0.783708879952,3.23885826068,0.807103473646,168,-519.030134486,34,-659.022602049,-500.0,-767.317666452,0.0,1.17522087902,-519.367614995,-153.139316759,53.8826869627,0.00861489973576
20.7518422341,0.778709987531,3.21819918124,0.771273995874,169,-565.783691568,34,-691.848121451,-500.0,-878.07810835,0.0,1.16882194263,-520.751842234,-156.714613393,80.3526662185,0.0099031990656
25.216121282,0.78389799016,3.23963980237,0.777588785067,170,-517.92071165,34,-693.533365012,-500.0,-856.06947029,0.0,1.17546215152,-525.216121282,-156.113083017,73.7646608889,0.00912748727721
18.6316457582,0.791071847088,3.26928742583,0.764075462677,171,-495.533897979,34,-665.601301719,-500.0,-845.908378554,0.0,1.18457204857,-518.631645758,-153.468480675,69.4554920266,0.00838907802871
16.387038533,0.783357961054,3.23740800715,0.797489989217,172,-545.849435168,34,-684.222638436,-500.0,-845.1314498,0.0,1.17477301184,-516.387038533,-154.862370662,68.6155587166,0.00666715398942
13.4847477414,0.777692478902,3.21399409142,0.785110148678,173,-523.09694783,34,-677.268133563,-500.0,-800.430343807,0.0,1.16751442893,-513.484747741,-151.00093757,68.4043793518,0.00670159462723
17.3064066459,0.776704719938,3.20991194898,0.756987793249,174,-566.000222566,34,-665.271812969,-500.0,-830.067513344,0.0,1.16624350654,-517.306406646,-146.339193043,68.5494980532,0.0064183168148
15.2584573034,0.776418099186,3.20872742241,0.75559125769,175,-485.119751906,34,-655.378081342,-500.0,-839.782437602,0.0,1.16587441692,-515.258457303,-150.102931503,81.2725306442,0.00721952735232
21.5621574,0.774048953396,3.19893637933,0.773152279498,176,-548.303980585,34,-707.711482988,-500.0,-894.448700973,0.0,1.16281837309,-521.5621574,-157.648235246,93.0862023074,0.00930189810812
26.530704655,0.777112658709,3.21159785033,0.764958120547,177,-520.823156108,34,-725.961924381,-500.0,-925.40743609,0.0,1.16676858598,-526.530704655,-158.154354058,93.0583377876,0.00682702971468
18.579387291,0.785744436905,3.24727067072,0.749093191176,178,-517.044735388,34,-709.178538579,-500.0,-882.593583151,0.0,1.17781484989,-518.579387291,-158.93910541,88.2731745118,0.00645830377561
17.4183103254,0.790067384697,3.26513625261,0.757939570366,179,-535.090070063,34,-702.941412495,-500.0,-875.893350268,0.0,1.18330149313,-517.418310325,-157.588920003,90.5286064005,0.00708350498223
14.6290512152,0.782474136774,3.23375539884,0.782855862577,180,-549.415756933,34,-695.685039167,-500.0,-866.095319887,0.0,1.17364412404,-514.629051215,-157.221366465,71.7998533907,0.00718955297805
15.6937240897,0.791955102856,3.27293768463,0.79000161757,181,-536.000653598,33,-695.879241353,-500.0,-844.397906789,0.0,1.18568795612,-515.69372409,-158.764749374,70.5660385055,0.00888542343726
15.4959802787,0.77137881851,3.18790142916,0.805922890049,182,-543.988674531,34,-671.737999085,-500.0,-851.866203034,0.0,1.15936284112,-515.495980279,-154.955046287,62.4366869679,0.00652446938421
21.5443081769,0.771621604973,3.18890480039,0.758499020081,183,-538.171767814,34,-663.743740133,-500.0,-812.397158436,0.0,1.15967753509,-521.544308177,-152.83175972,63.7533471666,0.00663553391788
24.7657550806,0.771564791706,3.18867000642,0.790354452795,184,-514.116102552,34,-656.287686787,-500.0,-820.265483576,0.0,1.15960390397,-524.765755081,-153.962363768,67.3329010576,0.00976748342169
23.9809697434,0.785911228382,3.24795997509,0.679471198057,185,-566.520288305,34,-652.916806222,-500.0,-782.583688698,0.0,1.17802709928,-523.980969743,-147.45697098,58.3758482083,0.00901398800763
13.8795535848,0.79457685279,3.28377267278,0.789467194491,186,-554.898206679,34,-673.201058556,-500.0,-813.766190158,0.0,1.18899296653,-513.879553585,-156.532472478,58.0487496112,0.00634755076198
21.3243604048,0.794980335645,3.28544015903,0.784573772932,187,-489.073674599,34,-665.440568822,-500.0,-774.383059227,0.0,1.18950063353,-521.324360405,-152.801130906,68.87247448,0.00700439631797
13.3679736462,0.80445207834,3.32458432704,0.779900861297,188,-522.281972353,34,-664.530817897,-500.0,-833.411896967,0.0,1.20134465187,-513.367973646,-151.774075355,71.4270405744,0.00689863183428
19.1728422176,0.795435994343,3.28732327402,0.816033793656,189,-544.4816845,34,-670.545250136,-500.0,-819.169155395,0.0,1.19007363911,-519.172842218,-152.095893945,53.9372731108,0.00646116875315
25.7193972674,0.795875313343,3.28913886142,0.774347568997,190,-575.744200634,34,-699.594430896,-500.0,-918.069562104,0.0,1.19062578627,-525.719397267,-157.67880251,73.4255081278,0.00906025924337
19.934756056,0.798860647233,3.30147644439,0.764844731178,191,-549.874058545,34,-675.176206699,-500.0,-796.291183274,0.0,1.19436977581,-519.934756056,-153.463759987,67.0792420972,0.0099776022168
16.6619170884,0.79023876508,3.26584452169,0.799996174334,192,-566.699752807,34,-674.640279353,-500.0,-811.985930797,0.0,1.1835183883,-516.661917088,-153.741317113,59.1444163869,0.00886819738758
15.5800755119,0.812091290166,3.35615513728,0.780477619404,193,-543.929922763,34,-679.30131725,-500.0,-838.125689849,0.0,1.21079601438,-515.580075512,-155.84305371,58.5938602415,0.00641760402938
14.6085362282,0.811661130442,3.3543774027,0.799683792659,194,-537.207338647,34,-683.51642018,-500.0,-794.165010895,0.0,1.21026618024,-514.608536228,-152.350196829,62.0592616511,0.00658389247565
16.7140745839,0.791372737929,3.27053092684,0.784816657009,195,-546.476982295,34,-670.730555159,-500.0,-828.858354035,0.0,1.18495233468,-516.714074584,-151.884313248,62.3449057561,0.00683991637229
16.331647342,0.779207780887,3.22025642745,0.778077089236,196,-513.888295675,34,-684.071031436,-500.0,-841.701194423,0.0,1.16946099224,-516.331647342,-151.50613413,64.1363998938,0.00640470689572
19.6621165756,0.76786764102,3.17339067586,0.796267540473,197,-470.233805272,34,-658.393113589,-500.0,-815.899253285,0.0,1.1548006301,-519.662116576,-149.351262243,69.7981105221,0.00813673186774
17.0512651128,0.746667148682,3.08577473645,0.828041283487,198,-543.473319266,34,-662.491439733,-500.0,-771.617178773,0.0,1.12680275596,-517.051265113,-153.473952687,55.6616279692,0.00649857045677
