AverageReturn,MeanKLBefore,MinReturn,Entropy,StdReturn,NumTrajs,AverageDiscountedReturn,dLoss,MaxReturn,AveragePolicyStd,LossAfter,Perplexity,MeanKL,Iteration,LossBefore,ExplainedVariance
-739.937142567,0.0,-1212.34545461,1.87143698774,166.362522629,34,-157.35783446,16.5907617012,-502.42605279,1.57223544118,-516.590761701,6.49762670384,0.00771101231825,268,-500.0,0.603368158995
-635.692464186,0.0,-881.203340124,1.85707924884,76.3456010108,34,-138.583203031,13.2940704656,-516.335898881,1.54982297641,-513.294070466,6.40500200793,0.00686164292371,269,-500.0,0.592841745152
-672.21408698,0.0,-907.909819238,1.85677438923,98.1493684897,34,-147.684778383,17.9655864225,-523.22183536,1.54935056998,-517.965586422,6.4030496791,0.00644270392507,270,-500.0,0.678796381395
-672.029512902,0.0,-913.168828468,1.85740801524,88.2877989982,34,-151.92117311,23.0350266728,-493.485241531,1.55033258989,-523.035026673,6.40710810358,0.00816900476366,271,-500.0,0.690148928303
-701.331149029,0.0,-919.754187195,1.85883743947,96.6808163697,34,-154.042594583,20.7469219014,-575.933892663,1.55255025748,-520.746921901,6.41627312793,0.00873854938925,272,-500.0,0.659127987448
-697.767972222,0.0,-917.80961341,1.86164096982,93.1033354155,34,-150.303757054,17.2738409444,-531.313554282,1.5569089863,-517.273840944,6.43428658321,0.0096987317112,273,-500.0,0.663564007827
-696.549555585,0.0,-993.777777787,1.85491942676,109.316443632,34,-150.530937505,16.0295881012,-542.864352161,1.54647924674,-516.029588101,6.39118327151,0.00677868224973,274,-500.0,0.637302349935
-712.494927206,0.0,-968.146748283,1.85020557655,104.80387948,34,-152.234350066,17.812324719,-511.48411656,1.53920652995,-517.812324719,6.36112708679,0.0091950742837,275,-500.0,0.651104707922
-701.99110785,0.0,-928.00113418,1.84911890614,85.7510157484,34,-146.771536359,15.7460622123,-582.555415769,1.53753482821,-515.746062212,6.35421839262,0.006823290137,276,-500.0,0.706507652484
-678.896496852,0.0,-852.127518742,1.84345732198,68.7255430205,34,-149.626929753,15.7842630958,-525.25157176,1.52885454065,-515.784263096,6.31834509606,0.00659420889468,277,-500.0,0.696816939016
-693.743210313,0.0,-902.847067536,1.85908023821,74.2994349605,34,-150.520044608,20.6595455711,-564.696964588,1.55292726049,-520.659545571,6.4178311801,0.00834790538528,278,-500.0,0.68485077058
-694.996625499,0.0,-833.610816611,1.86822944927,67.0302142538,34,-150.985265125,18.1469092033,-533.764073119,1.56720051469,-518.146909203,6.47681870525,0.00933237767937,279,-500.0,0.710120482544
-705.446661212,0.0,-910.925896717,1.87007991087,79.756914418,34,-152.957273532,17.201385749,-521.893395533,1.57010324394,-517.201385749,6.48881490543,0.00647480477832,280,-500.0,0.749262150559
-678.695087212,0.0,-796.627860351,1.8506334553,73.9966357692,34,-150.31370179,22.9813013435,-551.311433365,1.53986526462,-522.981301344,6.36384946021,0.00764837572401,281,-500.0,0.709144894321
-664.524506781,0.0,-841.268091722,1.85192420645,77.3241782882,34,-146.160431373,13.9781058839,-500.453292932,1.54185413077,-513.978105884,6.37206890973,0.0065970948545,282,-500.0,0.681054941582
-665.39562307,0.0,-793.913342477,1.84280571976,71.0349961429,34,-147.317791849,15.7415350889,-524.392279286,1.52785866014,-515.741535089,6.31422938944,0.00654567972715,283,-500.0,0.706400206722
-672.689864062,0.0,-798.625457602,1.84821364435,68.0396967489,34,-149.624000838,21.8894196164,-531.13802158,1.5361435865,-521.889419616,6.34846876435,0.00872782198696,284,-500.0,0.732388706133
-676.63419015,0.0,-968.210248214,1.85370438182,83.5574246204,34,-145.844051679,12.0048757602,-555.20427407,1.54460134606,-512.00487576,6.38342241248,0.00628195281189,285,-500.0,0.669349656832
-684.052757605,0.0,-855.341828315,1.84503610658,77.4311426281,34,-152.128804856,11.8719774068,-546.248283173,1.53127017904,-511.871977407,6.32832828054,0.0070398573231,286,-500.0,0.714224158535
-648.859932586,0.0,-791.192745233,1.83409508266,67.2597955399,34,-145.380392473,26.6968571981,-537.570766246,1.51460783316,-526.696857198,6.25946728131,0.0098118119288,287,-500.0,0.727090616374
-688.684910755,0.0,-808.601565871,1.83465595516,65.4650457375,34,-152.94661828,15.952283921,-571.55131892,1.51545757333,-515.952283921,6.26297902914,0.00659585409902,288,-500.0,0.712121326531
-672.689328318,0.0,-781.428731245,1.81935727886,58.5382190319,34,-149.660110813,24.3657479336,-545.635931772,1.49244952356,-524.365747934,6.16789294048,0.00969707149248,289,-500.0,0.746979570487
-654.652850844,0.0,-764.396846754,1.81879840689,55.4101757566,34,-146.318103732,16.9119436772,-553.077487257,1.49161566839,-516.911943677,6.16444684107,0.00709279439692,290,-500.0,0.781349888741
-656.294376231,0.0,-771.22938046,1.82090163133,62.0984324139,34,-147.800220351,14.2565503428,-520.942544417,1.49475617235,-514.256550343,6.17742570026,0.00656766519546,291,-500.0,0.767289377876
-651.941128532,0.0,-772.083055964,1.8298506228,70.6387910012,34,-145.34929723,20.5743766083,-486.749009228,1.50819276489,-520.574376608,6.23295552751,0.00734807819913,292,-500.0,0.740538175144
-649.064029169,0.0,-776.233229484,1.82982281421,66.4090016088,34,-144.083274721,18.4109521324,-499.12950317,1.50815082476,-518.410952132,6.23278220024,0.00751763494766,293,-500.0,0.759087571521
-662.247431091,0.0,-843.5549044,1.8193047477,72.6741925309,34,-149.145256983,20.7015761302,-568.854941167,1.49237112552,-520.70157613,6.16756894244,0.00704150713931,294,-500.0,0.701971463656
-690.214164433,0.0,-823.14295381,1.82345943401,61.3720363819,34,-153.798686407,16.4028252118,-549.982797161,1.49858435748,-516.402825212,6.19324656097,0.00766715562422,295,-500.0,0.76710822805
-672.709480812,0.0,-888.2410535,1.82931681124,88.89671097,34,-152.248891853,16.5165318228,-556.571982136,1.50738788901,-516.516531823,6.22962919173,0.00654171271596,296,-500.0,0.671812778878
-700.890138015,0.0,-958.750342524,1.84230647909,89.2648199904,34,-156.520338375,21.0648132601,-554.872616269,1.52709608133,-521.06481326,6.31107785609,0.00919792553265,297,-500.0,0.699578244329
-663.884144395,0.0,-763.699609643,1.8348647155,61.1299829223,34,-151.398190918,15.9618913505,-523.039780824,1.51577397378,-515.96189135,6.26428662721,0.00706528844804,298,-500.0,0.75815834794
-651.015874597,0.0,-795.410701305,1.82065360948,64.3605000493,34,-146.493563138,14.2400391736,-473.141809547,1.49438548614,-514.240039174,6.17589375371,0.00690990708878,299,-500.0,0.754258822186
-623.184131272,0.0,-770.930146738,1.81656463355,61.8591489017,34,-139.545993042,18.6150349997,-525.260800789,1.4882874557,-518.615035,6.15069223211,0.00910671762009,300,-500.0,0.736731988667
-610.396745574,0.0,-756.713594207,1.83036433328,64.1749119823,34,-141.056808216,26.5588426656,-497.969312777,1.50896773836,-526.558842666,6.23615828468,0.00925513938781,301,-500.0,0.791364608389
-624.223253737,0.0,-744.831813998,1.85747374467,47.1152430273,34,-144.765960558,18.06396301,-559.938699789,1.55043449571,-518.06396301,6.40752925294,0.00663529933257,302,-500.0,0.820077808176
-632.060627121,0.0,-750.825175069,1.87336171687,59.1459854621,34,-142.564357593,11.9963303764,-514.601624519,1.57526448264,-511.996330376,6.51014491845,0.00629816257717,303,-500.0,0.75149272395
-620.279997953,0.0,-745.262810227,1.86313204134,66.6405743294,34,-142.167497504,17.1177870864,-484.491618201,1.55923218055,-517.117787086,6.44388772091,0.00946061511463,304,-500.0,0.739503285151
-614.305742736,0.0,-747.930971624,1.86586208882,64.3233945367,34,-141.389553719,16.5249467177,-484.801529009,1.56349477432,-516.524946718,6.46150387583,0.00939352473323,305,-500.0,0.739931596947
-655.307784978,0.0,-761.773315381,1.86741284053,58.2927300663,34,-147.50780041,18.8471814572,-544.024022343,1.56592124746,-518.847181457,6.47153183745,0.00735845108551,306,-500.0,0.775793194431
-668.038644128,0.0,-841.530291011,1.88014896238,73.7222148463,34,-148.146641031,27.4291247267,-507.175667275,1.58599255527,-527.429124727,6.55448116057,0.00906494357893,307,-500.0,0.712952042646
-684.337018267,0.0,-844.110980157,1.88779170794,70.2467181179,34,-151.704444364,22.5138968476,-541.543928206,1.59816033122,-522.513896848,6.60476730974,0.00855959363337,308,-500.0,0.75514007004
-696.406003451,0.0,-841.996129101,1.89802015673,76.2267052961,34,-152.466193325,20.6083206396,-578.918775297,1.61459091879,-520.60832064,6.67267051414,0.00804049077498,309,-500.0,0.740752944923
-701.985356462,0.0,-831.929405989,1.92892039184,64.983658397,34,-157.606740716,13.7445173356,-595.64765294,1.66526098457,-513.744517336,6.88207628374,0.00637538981521,310,-500.0,0.805885964938
-687.861987829,0.0,-845.330400872,1.90687130204,71.2124999202,34,-156.964009388,15.6361991233,-561.313508345,1.6289453304,-515.636199123,6.7319934411,0.00854221161138,311,-500.0,0.762942238076
-689.946115973,0.0,-764.180374253,1.9076599229,41.0486483589,34,-156.115231491,20.3896158828,-625.145949072,1.63023045735,-520.389615883,6.73730452552,0.00980357002314,312,-500.0,0.831990583527
-698.316834391,0.0,-876.08101843,1.93309832404,60.3066980559,34,-154.703331812,16.663053091,-558.691730038,1.67223288598,-516.663053091,6.91088927928,0.00905931578488,313,-500.0,0.791370632498
-675.585442142,0.0,-799.137358372,1.91072743839,55.2873806064,34,-146.816427269,15.2660201642,-545.488300376,1.63523889231,-515.266020164,6.75800304173,0.00774404563508,314,-500.0,0.768927150848
-677.232085279,0.0,-854.729555839,1.89302545647,68.1593332132,34,-148.689471315,14.5910633935,-555.346442398,1.60654662724,-514.591063394,6.63942561825,0.00972777221126,315,-500.0,0.749816021467
-700.118002197,0.0,-856.642100437,1.88809610519,64.9762942601,34,-156.410000657,14.9944558457,-565.750264096,1.59864688087,-514.994455846,6.60677808874,0.00819731146357,316,-500.0,0.770053332468
-679.419257109,0.0,-768.154780368,1.86564800258,45.358678624,34,-151.38692648,17.8895177777,-548.51037804,1.56316008743,-517.889517778,6.46012070482,0.00893191384864,317,-500.0,0.797647095883
-690.401972133,0.0,-817.139237428,1.84902743482,57.4847689048,34,-152.942095431,12.1881517562,-535.198443204,1.5373941943,-512.188151756,6.35363719043,0.00647527342093,318,-500.0,0.800967647209
-690.958815507,0.0,-789.906333814,1.82667188447,48.9500500825,34,-155.369352612,14.4829697929,-600.314910609,1.50340622634,-514.482969793,6.2131740496,0.00666168737142,319,-500.0,0.832370982628
-684.532048513,0.0,-878.273758905,1.81362305959,69.0237085642,34,-154.700835093,20.5253138621,-589.628733925,1.48391598073,-520.525313862,6.13262610044,0.00978791512753,320,-500.0,0.8055205026
-688.256954465,0.0,-822.270655211,1.83904450027,61.3448914259,34,-153.795784984,17.457922369,-546.586443026,1.52212284196,-517.457922369,6.29052479381,0.00658284456052,321,-500.0,0.810918185887
-707.19821685,0.0,-855.101635225,1.83100123817,62.808508856,34,-155.735543468,17.3939326738,-602.57741039,1.50992911342,-517.393932674,6.24013138952,0.00947099488657,322,-500.0,0.808963863152
-715.800999431,0.0,-859.088143175,1.84199094859,56.5081730509,34,-162.000185466,14.0083226844,-607.959808923,1.52661431194,-514.008322684,6.30908683261,0.00896449620918,323,-500.0,0.761494527045
-717.583611952,0.0,-899.262102766,1.83470613114,63.6929853141,34,-160.505896848,15.3860701691,-571.561722938,1.51553361479,-515.386070169,6.26329328808,0.00660379478393,324,-500.0,0.823182567919
-713.396911154,0.0,-832.891524701,1.82942356723,62.3365958985,34,-157.157071859,14.1053036115,-594.447999008,1.50754882028,-514.105303611,6.23029427746,0.00621440373793,325,-500.0,0.805432804923
-704.331545337,0.0,-899.788753927,1.82015340245,76.3065178481,34,-156.851575561,12.2752083481,-523.012376065,1.49363817093,-512.275208348,6.17280530073,0.00691149869971,326,-500.0,0.800189570682
-706.823836219,0.0,-847.125049412,1.8179780291,70.6487538711,34,-155.291569243,16.3393893612,-563.771494774,1.49039248184,-516.339389361,6.15939173964,0.00971001404525,327,-500.0,0.793121070592
-697.675474357,0.0,-832.873958038,1.80388581932,46.5969380634,34,-154.768095906,17.027053392,-619.403949022,1.4695368544,-517.027053392,6.07320103421,0.00690353801779,328,-500.0,0.829279058331
-669.287918325,0.0,-746.932188946,1.80556797167,51.7573749756,34,-147.658466205,15.9351518027,-559.485687807,1.47201091957,-515.935151803,6.08342568091,0.00655652070187,329,-500.0,0.823577358915
-679.532781966,0.0,-790.554203384,1.79749428947,54.467918018,34,-151.124856703,13.2519825785,-584.314303467,1.46017421838,-513.251982579,6.0345077748,0.00666030009484,330,-500.0,0.841369772969
-675.560912621,0.0,-835.096587164,1.79664750514,59.2373794513,34,-153.988924728,19.1401920715,-570.199849803,1.4589382891,-519.140192071,6.02940001109,0.00651460720586,331,-500.0,0.813490339584
-666.859961708,0.0,-824.33740041,1.79256697842,64.4515459228,34,-150.233690157,13.7000172852,-539.404322927,1.45299718209,-513.700017285,6.00484701189,0.00902930893443,332,-500.0,0.810227260105
-659.34365023,0.0,-760.57336578,1.79249414305,59.4233518625,34,-148.52270984,16.8895287429,-530.365163058,1.45289135637,-516.889528743,6.00440966259,0.0071179549133,333,-500.0,0.829124589868
-631.843783146,0.0,-740.42678326,1.78987928778,45.2530989447,34,-142.343799235,25.3093247081,-552.409960549,1.44909721846,-525.309324708,5.98872950989,0.00904208184212,334,-500.0,0.833338720482
-641.402238574,0.0,-781.720248957,1.80832795969,59.9224694899,34,-143.857177179,19.620058217,-512.962613416,1.47607926378,-519.620058217,6.10023905459,0.0065715047749,335,-500.0,0.784708027677
-614.882153586,0.0,-675.020893305,1.80714180785,43.2063249692,34,-140.266151713,22.4582813417,-504.897645942,1.47432944762,-522.458281342,6.09300753448,0.00920365908281,336,-500.0,0.84071257018
-630.366461037,0.0,-759.783661459,1.83368769358,49.4787466604,34,-145.656765669,12.851130356,-515.360039699,1.51399092414,-512.851130356,6.25691776204,0.00771593108917,337,-500.0,0.837489124225
-590.061858447,0.0,-700.933412434,1.84130210261,42.296356376,34,-139.192614414,15.0671342918,-495.884625539,1.52556307193,-515.067134292,6.30474234007,0.00689736719602,338,-500.0,0.834971183103
-612.344998509,0.0,-749.620119651,1.83363046751,50.0670775819,34,-140.961183943,15.5808393248,-537.430536987,1.51390428687,-515.580839325,6.2565597135,0.0063376818638,339,-500.0,0.829827833245
-619.185046611,0.0,-754.879318674,1.83240615777,51.4796018315,34,-141.420977033,25.0509544226,-538.953890047,1.51205193327,-525.050954423,6.24890443368,0.00906829202499,340,-500.0,0.817625355807
-612.187005351,0.0,-706.657170629,1.87095442979,49.1956076953,34,-143.253582265,20.0600222964,-494.666660942,1.57147692949,-520.060022296,6.49449197879,0.00975362271959,341,-500.0,0.839440128697
-607.677646568,0.0,-791.65775452,1.85099259171,55.1803938239,34,-143.26507319,29.4687815763,-529.790990112,1.54041838563,-529.468781576,6.36613536074,0.009656941483,342,-500.0,0.801702651891
-621.185044443,0.0,-746.916247929,1.85221670715,49.2327555288,34,-142.884364935,14.2184899505,-526.829208993,1.54230519016,-514.218489951,6.37393301699,0.00649470346215,343,-500.0,0.811079336087
-629.605101289,0.0,-762.960907433,1.85923458554,49.5504272728,34,-145.889408268,21.0001236802,-532.374899336,1.55316696916,-521.00012368,6.41882183163,0.00981907454597,344,-500.0,0.81248303077
-615.747891073,0.0,-741.335625915,1.85532189506,47.1214738948,34,-143.858786482,17.3874599041,-538.996505448,1.54710178088,-517.387459904,6.39375603787,0.00702296499705,345,-500.0,0.82969324824
-618.578799967,0.0,-766.032860173,1.84562884724,55.0417708545,34,-144.321044114,21.9214365877,-505.350685038,1.5321780942,-521.921436588,6.33208044999,0.00933078089067,346,-500.0,0.811141945874
-621.866083909,0.0,-744.872029378,1.85104736737,57.8202635444,34,-145.716480656,15.6203070389,-505.859935117,1.54050276537,-515.620307039,6.36648407957,0.00771074347671,347,-500.0,0.798661624866
-620.412769329,0.0,-708.650446143,1.84520305107,51.8693152327,34,-142.228242922,16.6144764472,-509.069241863,1.5315258375,-516.614476447,6.32938484827,0.00934458776133,348,-500.0,0.810953136932
-627.167273305,0.0,-786.506296511,1.85124230113,57.4116387361,34,-145.703360644,23.3429662172,-492.094912232,1.54080309063,-523.342966217,6.36772524318,0.00672211445769,349,-500.0,0.781152961788
-622.841128613,0.0,-703.250795772,1.84341954505,47.6115402902,34,-143.257663312,9.41059949019,-516.213311477,1.52879678632,-509.41059949,6.3181064129,0.00799867689122,350,-500.0,0.791792482111
-619.357581575,0.0,-730.322981878,1.81927813109,49.7673135658,34,-143.549410547,23.3261893569,-521.421176339,1.49233140419,-523.326189357,6.16740478484,0.00965140235657,351,-500.0,0.805919118722
-660.040273749,0.0,-768.046377328,1.83502750814,53.1200543929,34,-151.092129531,17.4606498717,-520.66849893,1.51602075072,-517.460649872,6.26530649,0.00650543535535,352,-500.0,0.810002813981
-633.638156491,0.0,-750.820315749,1.81596983554,51.6030416382,34,-145.649492351,17.3171106286,-533.18931724,1.48740248849,-517.317110629,6.14703490038,0.00984355529664,353,-500.0,0.803791113032
-623.988880982,0.0,-755.458709075,1.8090358926,60.9786582217,34,-144.533713576,18.7591054021,-488.32250104,1.47712459884,-518.759105402,6.10455914358,0.00797577332013,354,-500.0,0.786742417474
-668.572490258,0.0,-783.490717875,1.82620513333,56.1992049426,34,-150.957708494,12.7041514306,-528.592606459,1.50270467352,-512.704151431,6.21027472025,0.00746132670149,355,-500.0,0.797978556023
-648.709138301,0.0,-830.014198674,1.80784529633,58.2404852484,34,-149.670649756,15.577229874,-518.5772198,1.47536698631,-515.577229874,6.09729540318,0.00674754178943,356,-500.0,0.793228040877
-618.729067451,0.0,-694.815801637,1.78284830934,49.2105645034,34,-144.041669702,23.111554413,-510.885542135,1.43894438118,-523.111554413,5.94677056093,0.00919399457358,357,-500.0,0.82133945556
-601.098961566,0.0,-766.811056126,1.78701039299,59.3288691524,34,-143.560017416,12.575321891,-519.509048364,1.44494586874,-512.575321891,5.97157309676,0.00647378400587,358,-500.0,0.789910128168
-603.240899554,0.0,-728.607022361,1.78934309553,54.2293988504,34,-145.586023353,15.558109849,-517.745410482,1.44832043204,-515.558109849,5.9855192603,0.00643300261193,359,-500.0,0.828975699108
-618.904102361,0.0,-720.243071581,1.78299777127,53.9661024993,34,-145.130353698,20.8976761319,-522.660790846,1.43915946465,-520.897676132,5.94765944316,0.00897290431425,360,-500.0,0.795979314815
-620.589377601,0.0,-764.908294545,1.78251346176,56.4306362539,34,-142.812782233,17.7215086237,-517.021791917,1.4384626348,-517.721508624,5.94477963257,0.0095152505681,361,-500.0,0.779816969063
-613.828971225,0.0,-704.430964408,1.77861693121,57.3641967704,34,-139.917183557,14.9472241354,-481.279731235,1.43286852707,-514.947224135,5.92166068816,0.00941093226377,362,-500.0,0.770793862472
-604.992597698,0.0,-731.410963743,1.76400865304,60.8348434272,34,-140.702308115,15.9581170577,-502.9413912,1.41208893164,-515.958117058,5.83578420258,0.00777368224214,363,-500.0,0.761080536022
-605.039500165,0.0,-715.056732817,1.76516632724,56.5572042884,34,-139.648715699,20.5567876802,-489.797511349,1.41372461718,-520.55678768,5.8425440515,0.00706354715942,364,-500.0,0.798687824692
-596.325081153,0.0,-695.279477005,1.76449381384,47.816032512,34,-138.301173992,23.3868537716,-496.037665117,1.41277418805,-523.386853772,5.83861618324,0.00996427415786,365,-500.0,0.815779415404
-602.775459641,0.0,-697.157893745,1.78515405749,51.1557873714,34,-138.732740133,23.5888538789,-523.667085957,1.44226605252,-523.588853879,5.96049813625,0.00965387857413,366,-500.0,0.823324776115
-599.447187994,0.0,-653.53313894,1.80293498095,41.9852066222,34,-140.562562378,14.3870485618,-489.988976332,1.46814022647,-514.387048562,6.06742914618,0.00638000069564,367,-500.0,0.773220957242
-592.09679036,0.0,-804.376303596,1.80347332826,64.9220620847,34,-137.135943937,21.9636732983,-483.033909253,1.46893080859,-521.963673298,6.07069640971,0.00960633099292,368,-500.0,0.732564596575
-617.943034348,0.0,-721.435484252,1.81083073939,54.7428901142,34,-141.856506346,24.6030812597,-501.823718661,1.47977819187,-524.60308126,6.11552573068,0.00995067839024,369,-500.0,0.776173936965
-643.646804607,0.0,-794.179848545,1.81473492909,69.1349392222,34,-144.933316691,23.7972399553,-541.050796728,1.48556681924,-523.797239955,6.13944857253,0.00668303839163,370,-500.0,0.765712636302
-623.14053945,0.0,-734.596451277,1.82171273498,60.2261679666,34,-143.748594382,25.5206290914,-500.879855732,1.49596906636,-525.520629091,6.18243826534,0.0095445135231,371,-500.0,0.781156335881
-648.203594417,0.0,-842.2738151,1.84990957284,65.3807170947,34,-143.975197345,20.139334868,-527.442080948,1.53875098653,-520.139334868,6.3592444482,0.00995072487604,372,-500.0,0.761922161006
-666.12443538,0.0,-853.062954864,1.84659366705,89.3340532568,34,-149.635801422,22.5542391979,-439.007241284,1.53365708334,-522.554239198,6.3381927148,0.00973441335915,373,-500.0,0.759295940472
-677.834159719,0.0,-800.040110843,1.84661375413,65.7292930936,34,-146.645930537,34.6875966229,-514.431717045,1.53368789034,-534.687596623,6.33832003185,0.0085317075739,374,-500.0,0.77953014772
-695.730181196,0.0,-827.022793883,1.86617172757,69.9467198299,34,-151.965216095,18.3692080072,-572.727484916,1.56397896786,-518.369208007,6.46350491764,0.00985751157152,375,-500.0,0.775240497156
-684.293959935,0.0,-848.406764649,1.8662864356,69.1308405692,34,-152.285199195,14.4498966488,-570.256773573,1.56415837908,-514.449896649,6.46424637605,0.00682696073837,376,-500.0,0.801407244867
-668.877860768,0.0,-805.85037934,1.85908248488,67.6521085991,34,-146.461405797,19.1120434467,-514.725950035,1.55293074941,-519.112043447,6.41784559887,0.00654780091935,377,-500.0,0.746001681977
-647.142853451,0.0,-811.871073853,1.85108944029,53.2842968838,34,-142.497076993,21.4383040981,-551.661746391,1.54056758018,-521.438304098,6.36675194174,0.00949552393852,378,-500.0,0.783882915479
-661.419209637,0.0,-793.33906924,1.87510917494,66.2292354667,34,-149.759033004,15.3135326341,-526.804752045,1.5780195978,-515.313532634,6.52153106924,0.00915047826817,379,-500.0,0.769815023492
-678.294035832,0.0,-789.209548655,1.8693868552,51.0909164641,34,-148.943834377,20.0609175359,-573.524267935,1.56901545197,-520.060917536,6.48431935346,0.00973275577744,380,-500.0,0.820765074647
-704.282547911,0.0,-832.452578056,1.86904349388,64.1608449706,34,-155.443889688,21.6517722206,-574.896650617,1.56847680523,-521.651772221,6.4820932712,0.00987560259047,381,-500.0,0.798073546212
-681.719688975,0.0,-883.051261091,1.86830776392,68.7065113727,34,-156.133422186,23.1631017344,-560.23028131,1.56732325427,-523.163101734,6.47732595495,0.00974763151899,382,-500.0,0.781195682324
-712.888755468,0.0,-845.170665456,1.88170332525,53.9635161677,34,-162.557017038,19.2029826747,-606.814124738,1.58845968013,-519.202982675,6.56467712482,0.00641118121844,383,-500.0,0.812566267459
-682.817318318,0.0,-832.061801637,1.85982227874,70.9795795132,34,-154.588416507,26.2643861835,-542.625011791,1.5540800231,-526.264386184,6.42259523828,0.00912096775546,384,-500.0,0.788612196225
-676.166134779,0.0,-797.152012709,1.85836822183,60.1975148211,34,-154.291689048,22.4506360961,-561.083646114,1.55182194439,-522.450636096,6.4132632056,0.00889586148481,385,-500.0,0.803039434307
-656.049168347,0.0,-802.230754728,1.87564658249,60.4312027477,34,-151.175266376,18.468897341,-555.862473069,1.57886786535,-518.468897341,6.52503673115,0.00639505054592,386,-500.0,0.791199863472
-659.883746241,0.0,-786.947471283,1.87407098603,52.9247936987,34,-149.498460774,22.0547240517,-570.900263242,1.57638216548,-522.054724052,6.51476400137,0.00705529083918,387,-500.0,0.800673963416
-668.428661231,0.0,-805.827187763,1.86365220119,56.7207396566,34,-154.57682411,21.4298036194,-534.239810048,1.56004344149,-521.429803619,6.44724044445,0.00877375635871,388,-500.0,0.821242944719
-678.337733888,0.0,-793.700845948,1.86742156516,59.7541884378,34,-160.995746524,16.8476336708,-580.074117994,1.5659349096,-516.847633671,6.47158829942,0.00907426767054,389,-500.0,0.826072135864
-683.110385312,0.0,-825.021603343,1.88599957248,52.2361102369,34,-155.779314118,17.2864641827,-602.760744702,1.59529877632,-517.286464183,6.59294127211,0.00672306427259,390,-500.0,0.808972933066
-713.211744207,0.0,-787.590787923,1.90681631861,44.4912572462,34,-162.777985546,16.4160515958,-618.761558553,1.62885576786,-516.416051596,6.73162330317,0.00649469680684,391,-500.0,0.830001038351
-723.791458884,0.0,-856.805627081,1.89233813555,62.2522183996,34,-163.607705594,21.2745763506,-614.196335958,1.60544279351,-521.274576351,6.63486377001,0.00661864189052,392,-500.0,0.775634657953
-716.453841494,0.0,-835.495394933,1.91687210067,57.2641690469,34,-162.155783442,19.5974040814,-617.619604712,1.64531781714,-519.597404081,6.79965653039,0.00683534715914,393,-500.0,0.817262926562
-743.686002734,0.0,-912.086530067,1.91036178329,74.5702331714,34,-162.329126941,24.4979649737,-589.022348047,1.63464106818,-524.497964974,6.75553239522,0.00995060284412,394,-500.0,0.792269960572
-702.724276709,0.0,-791.885985715,1.91258861077,51.836114882,34,-157.037587207,20.9295736741,-606.178841652,1.63828518775,-520.929573674,6.7705925624,0.00685426946922,395,-500.0,0.795038123656
-697.686079333,0.0,-790.665961761,1.91911728827,49.6001470316,34,-157.849412503,18.9355312525,-598.137013909,1.64901601432,-518.935531253,6.81494018584,0.00643995671388,396,-500.0,0.825781549833
-720.845487066,0.0,-822.714825402,1.92313988658,47.847939468,34,-165.553130662,19.0456919858,-631.338248775,1.65566270287,-519.045691986,6.84240916401,0.00785403858214,397,-500.0,0.833302890861
-728.033671219,0.0,-822.939799459,1.9169145297,54.8735857976,34,-163.05412306,14.038232155,-582.908770928,1.64538762787,-514.038232155,6.79994503937,0.00654940555216,398,-500.0,0.839412007595
-738.612356307,0.0,-862.451567795,1.91598768647,63.5267026152,34,-162.685689714,23.8752828753,-598.218467501,1.64386331799,-523.875282875,6.79364547613,0.00821478301215,399,-500.0,0.804353173997
-764.638257165,0.0,-896.057620001,1.93802039778,73.1342549601,34,-163.788429186,22.571113583,-630.950270768,1.68048402926,-522.571113583,6.94498903782,0.00865096500664,400,-500.0,0.799184537719
-766.37227096,0.0,-896.966991044,1.94145927087,66.3298991958,33,-164.202613032,15.3062254482,-634.262802831,1.68627294854,-515.306225448,6.96891308603,0.00699999268661,401,-500.0,0.830583482501
-740.393514269,0.0,-944.959707238,1.93159676453,77.4437130793,34,-160.200420933,18.4435792622,-596.082509775,1.66972381303,-518.443579262,6.90051995481,0.00839111975546,402,-500.0,0.779935622503
-748.229269066,0.0,-919.293514954,1.92547504452,78.2424467002,34,-158.819439723,15.9200808123,-576.595936609,1.65953345443,-515.920080812,6.85840594033,0.00910494014113,403,-500.0,0.789113036687
-728.742826648,0.0,-920.142864628,1.91578546724,74.2457348554,34,-161.845616852,17.319745051,-580.771311213,1.64353093082,-517.319745051,6.79227180927,0.00657459945152,404,-500.0,0.799186590464
-710.066124849,0.0,-841.901417924,1.91311140253,61.062669177,34,-157.169843061,26.759970003,-569.56189736,1.63914189365,-526.759970003,6.77413309776,0.00945592749231,405,-500.0,0.798531191909
-690.698981864,0.0,-807.360524906,1.92119648415,60.2090607545,34,-151.987026434,19.3118059696,-544.015317177,1.6524482085,-519.31180597,6.82912452232,0.009726165069,406,-500.0,0.784647730127
-711.56834117,0.0,-818.543540045,1.92891973184,54.9959869302,34,-157.942466308,14.2233020338,-605.845948452,1.66525988549,-514.223302034,6.88207174153,0.00664592810602,407,-500.0,0.808469514777
-712.899177942,0.0,-828.979945965,1.94414957249,65.8107811222,34,-156.860091756,27.1987213895,-570.647977163,1.69081563926,-527.19872139,6.98768680642,0.00964544303529,408,-500.0,0.797556317237
-753.150665135,0.0,-929.181466324,1.96578794862,86.3972678171,34,-165.184162663,19.586383388,-523.326242167,1.72780085089,-519.586383388,7.14053675017,0.00882420985816,409,-500.0,0.77738065406
