AveragePolicyStd,AverageDiscountedReturn,MinReturn,MeanKLBefore,dLoss,StdReturn,ExplainedVariance,NumTrajs,LossBefore,Iteration,Perplexity,LossAfter,MeanKL,AverageReturn,Entropy,MaxReturn
0.614285793579,-81.9079169756,-157.19717427,0.0,1214.36744347,13.2983656112,0.854248666991,204,1.95470306608e-11,130,2.53867815952,-1214.36744347,0.00695875835569,-110.533904574,0.931643535932,-81.786671784
0.611994115172,-82.354559489,-175.295286141,0.0,726.688773821,13.5074217802,0.866492787209,204,5.1443294069e-12,131,2.52920726831,-726.688773821,0.00644421321792,-110.07950425,0.927905920957,-81.2126143916
0.60571342583,-81.4009558476,-160.297483588,0.0,1627.88687871,13.3393114705,0.855247643389,204,-1.15898046715e-09,132,2.50325086654,-1627.88687871,0.00802029239778,-109.635111654,0.917590233771,-83.3820858579
0.629256280497,-82.4402544089,-163.774882798,0.0,1502.39644273,14.9655782703,0.840674982974,204,1.6836878558e-09,133,2.60054716019,-1502.39644273,0.00815217384715,-111.312459817,0.955721869113,-80.0175963335
0.618262592631,-81.9826123353,-157.561571948,0.0,1448.58338248,14.1792757908,0.853520075713,204,-9.8000896287e-10,134,2.55511320165,-1448.58338248,0.00647595530067,-110.094187636,0.938096528602,-84.8306238402
0.619080994695,-82.3117708629,-161.703173782,0.0,1256.53560698,12.8738998047,0.868229746105,204,-1.73199055098e-09,135,2.55849543752,-1256.53560698,0.00859923057807,-110.139736629,0.939419365996,-81.0266282356
0.636781977413,-80.6857294455,-156.820425908,0.0,1630.64726502,14.262304712,0.840899538877,204,-2.83748136098e-10,136,2.63164884379,-1630.64726502,0.00906680598827,-108.523424115,0.96761058655,-82.2867979892
0.638792539821,-82.7075333176,-167.628119713,0.0,1148.72811665,15.610345441,0.829921191708,204,2.75895217783e-09,137,2.6399579581,-1148.72811665,0.00932189023943,-113.06652043,0.970762992069,-82.2860740424
0.637103365281,-82.3272706939,-153.152357355,0.0,1957.81468121,14.6391543572,0.839023385683,204,1.43194256452e-09,138,2.63297705351,-1957.81468121,0.00941520764977,-112.327355721,0.968115165517,-82.4941772906
0.636754258638,-82.8522549489,-157.979475507,0.0,1421.99834611,13.6702572447,0.854774608478,204,6.78824108036e-10,139,2.63153428954,-1421.99834611,0.00997629607025,-111.611036776,0.967567056144,-81.8812318071
0.626701023736,-81.0926761673,-159.231164413,0.0,1464.09496677,14.9513859942,0.828283943288,204,-3.70731889632e-10,140,2.58998697046,-1464.09496677,0.00803522837765,-110.189174984,0.951652844987,-82.0713049624
0.630604804551,-80.8778843386,-146.553614568,0.0,1194.68920936,14.8317290396,0.827460429527,204,-1.07587538878e-09,141,2.60612024783,-1194.68920936,0.00856893285948,-109.486330499,0.957862620319,-81.0242388246
0.630259892154,-80.0486890116,-147.923742685,0.0,1271.76066137,13.2897980063,0.847795196351,204,-1.15016973723e-09,142,2.60469481755,-1271.76066137,0.00686860192282,-107.837121725,0.957315515771,-78.50524364
0.654742307996,-82.7145162687,-167.030756262,0.0,1311.99196497,12.7377803031,0.866177991281,204,2.15436557482e-11,143,2.70587406513,-1311.99196497,0.00886263740719,-110.905596187,0.99542498954,-85.2344650988
0.654008978116,-81.9462213446,-160.279213006,0.0,1495.58282326,15.098484756,0.827222196542,204,4.1997907374e-09,144,2.70284340974,-1495.58282326,0.00838548193981,-111.342326471,0.994304333591,-79.8602655792
0.64710569539,-82.5504592219,-143.616594883,0.0,969.633553141,13.2512282478,0.863536725173,204,1.43330680658e-09,145,2.67431399677,-969.63355314,0.00776400150603,-111.291117208,0.983692897654,-81.284478982
0.641915021925,-81.4928064124,-168.833753495,0.0,1449.0083477,13.7631737596,0.852986622853,204,-2.90083512766e-09,146,2.65286233779,-1449.0083477,0.0068451508609,-110.335294086,0.975639184549,-82.0970994799
0.635681515351,-81.0813420717,-145.938306811,0.0,1668.13617215,12.2691235604,0.870248436495,204,-6.87123247189e-10,147,2.62710092973,-1668.13617215,0.00943952673179,-107.962944531,0.965880930112,-80.7854869963
0.654953736816,-81.1598486539,-155.898008597,0.0,1222.61389422,14.1183245696,0.84889465021,204,-1.67949920638e-09,148,2.70674784364,-1222.61389422,0.00668645153938,-109.598626107,0.995747856548,-79.3144851903
0.660258947704,-81.8972583804,-150.782878731,0.0,1519.68093576,13.3847674837,0.858495708226,204,-7.15090209269e-10,149,2.72867285501,-1519.68093576,0.00804555699758,-110.848690997,1.0038153573,-83.9642246945
0.675170600994,-83.7018823067,-154.348017176,0.0,1535.26223799,15.3381880092,0.840519321678,204,1.76828862664e-09,150,2.79029871211,-1535.26223798,0.00954436868228,-113.57442928,1.02614865537,-80.739957519
0.655394732567,-84.1913023031,-179.41631833,0.0,1151.96419334,14.5352369033,0.848778406735,204,1.58053126142e-10,151,2.7085703606,-1151.96419334,0.00794986752322,-115.736638472,0.99642095348,-85.8245265024
0.649097040419,-82.7376775324,-154.24492175,0.0,1291.65785054,13.3912191796,0.858626097536,204,4.44739356453e-10,152,2.68254369081,-1291.65785054,0.00670484493535,-111.311794928,0.986765482737,-83.9689210437
0.654828983144,-82.748816486,-160.416271932,0.0,977.535258747,13.2251367539,0.857588356552,204,-8.2067863616e-10,153,2.70623227023,-977.535258747,0.00592652741914,-112.364599171,0.99555736133,-84.2910938795
0.655820668446,-83.2068962237,-161.13939706,0.0,1011.44118384,13.2554470708,0.86228839895,204,1.67798575035e-09,154,2.71033063917,-1011.44118384,0.0068917215603,-113.452298375,0.997070634522,-84.287896946
0.669799512404,-83.7671765601,-154.613705825,0.0,1342.15709118,12.8405327989,0.868225612429,204,3.54646090273e-10,155,2.76810144589,-1342.15709118,0.00834310313966,-113.68202523,1.01816168661,-85.6654772114
0.669556065277,-82.673186262,-157.702650795,0.0,1021.1905474,12.8895820836,0.860698555429,204,-1.39743860927e-09,156,2.76709534431,-1021.1905474,0.0071017752924,-112.351875394,1.01779815786,-81.893446578
0.672311982712,-83.2915451301,-155.283448299,0.0,1009.14657917,12.9535045226,0.868803857784,204,3.6265657144e-11,157,2.77848481071,-1009.14657917,0.00652090842071,-112.998430407,1.021905747,-81.3138979563
0.672653600416,-83.8384977916,-161.529251911,0.0,1693.18324593,16.2089584577,0.820340980541,204,1.49626000479e-09,158,2.7798966249,-1693.18324592,0.00669199346111,-114.440976922,1.02241374172,-84.04188435
0.662533280255,-83.3036761867,-159.046535482,0.0,1164.47903968,13.7333519204,0.85936227336,204,1.95234406419e-09,159,2.73807206046,-1164.47903968,0.00838896590226,-112.306213733,1.00725404517,-80.2553395727
0.681087059435,-82.2759283575,-161.032968867,0.0,1523.36273237,15.287584247,0.831234431766,204,-7.74946329329e-10,160,2.81474984541,-1523.36273237,0.00895786847785,-111.883305672,1.03487339278,-82.3480979167
0.681321021818,-83.9725950007,-158.738824228,0.0,1766.31141619,14.3608025224,0.853923963946,204,1.97474037122e-10,161,2.81571674909,-1766.31141619,0.0092197310668,-113.676898399,1.03521684698,-85.6408704729
0.676473013554,-83.6235434688,-155.306432714,0.0,1285.36687682,15.2728852613,0.840232681729,204,-6.67107258323e-10,162,2.79568123333,-1285.36687682,0.00993388444355,-114.548216198,1.02807580977,-86.1208598415
